KEY,German
INN_VERONICA_CONNECT_CONVERSATION02,"Ich würde gern mehr helfen, aber es ist nicht immer einfach. Ich werde daran arbeiten."
INN_VERONICA_CONNECT_CONVERSATION03,"Huhu, ich frage mich, ob ich dir beim nächsten Raid helfen kann."
INN_VERONICA_GREETING02,"Ich hoffe, du wirst weiterhin gegen die bösen Monster kämpfen, die Orvel bedrohen."
INN_VERONICA_CONVERSATION04,"Runenmagie? Hmm, ich habe einiges im Turm der Weisen gelernt. Ich kenne auch ein paar alte Runen ..."
INN_VERONICA_CONVERSATION05,Gilden zu verwalten ist nicht einfach. Es gibt einfach zu viele Gilden ...
INN_VERONICA_GIFT02,"Oh, das wäre doch nicht nötig gewesen ... oooh, oooh. Dankeschön!"
INN_LOMAN_INNIDLE01,Ich war während meiner Pause kurz draußen. Hier ist es sehr schön. Ich sollte öfter vorbeikommen.
INN_LOMAN_CONNECT_GREETING_MAX,"Die Bewachung der Monarchie ist eine wichtige und ehrwürdige Pflicht, aber manchmal bin ich auf meine Kollegen eifersüchtig, weil sie kommen und gehen können, wie es ihnen beliebt."
INN_LOMAN_CONNECT_CONVERSATION01,"Ich tue alles, um das Vertrauen Ihrer Majestät zurückzuzahlen."
INN_LOMAN_CONNECT_CONVERSATION02,"Die Holzschnitzerei ist ein altes Hobby von mir. Ehe ich mich versah, war mein Raum voller Schnitzereien, haha."
INN_LOMAN_CONNECT_CONVERSATION03,"Ich habe eine Person mit langen Haaren gesehen, die den ganzen Tag lang nur gejubelt hat. Ich sehe viele Menschen, die ihr Leben leben, wie es ihnen gefällt."
INN_LOMAN_GREETING02,"Immer hereinspaziert. Ich habe gerade etwas Holz geschnitzt, möchtest du mal sehen?"
INN_LOMAN_CONVERSATION04,"Meine Familie bewacht die Orvel-Monarchie schon seit Jahrhunderten. Als ich zum Schloss kam, gab mir mein Vater unser Familienerbstück."
INN_LOMAN_CONVERSATION05,"Diese Hellebarde scheint etwas Besonderes zu sein. Jin hat mir gesagt, dass ihr die Essenz einer antiken göttlichen Bestie innewohnt."
INN_LOMAN_GIFT02,"Was? Ich muss dir leider sagen, dass ich weder Schatzkammer noch Labyrinth für dich öffnen werde, haha."
INN_JUNO_INNIDLE01,Willkommen! Aber es ist gerade Pause ... 
INN_JUNO_CONNECT_GREETING_MAX,"Hast du schon gegessen? Wenn nicht, kann ich ein Gericht empfehlen!"
INN_JUNO_CONNECT_CONVERSATION01,Heiße-Quellen-Eier schmecken fantastisch! Eines meiner liebsten einfachen Gerichte!
INN_JUNO_CONNECT_CONVERSATION02,Das Geschäft läuft gerade ziemlich gut. Mir geht es großartig!
INN_JUNO_CONNECT_CONVERSATION03,"Eine Menge Kunden, oder? Und das nur dank du-weißt-schon-wem, hahaha."
INN_JUNO_GREETING02,Komm herein! Was möchtest du heute?
INN_JUNO_CONVERSATION04,"Sag einfach, was du willst und ich koche es dir sofort!"
INN_JUNO_CONVERSATION05,"Ich hab schon so viele Abenteurer gesehen, aber du scheinst irgendwie anders zu sein."
INN_JUNO_GIFT02,"Oh, ein Trinkgeld? Hehe, danke."
INN_NICKY_INNIDLE01,Wo hast du dich herumgetrieben? Lass uns was trinken!
INN_NICKY_CONNECT_GREETING_MAX,"Diejenigen, die sich seltsam verhalten, sollten ihre Fresse poliert bekommen, findest du nicht auch?"
INN_NICKY_CONNECT_CONVERSATION01,"Was die Arbeit macht? Alles beim Alten. Und alle, die sich nicht benehmen können, kriegen eine verpasst."
INN_NICKY_CONNECT_CONVERSATION02,Ist viel besser als der düstere Kerker!
INN_NICKY_CONNECT_CONVERSATION03,Die langweilige Gladi zeigt sich heutzutage kaum noch in der Arena.
INN_NICKY_GREETING02,Hey! Was streunst du da herum? Komm hierher!
INN_NICKY_CONVERSATION04,"Ich bin es langsam leid, diese Monster zu piesacken."
INN_NICKY_CONVERSATION05,"Gibt es hier nicht jemanden, der einen guten Kampf abliefern würde? Wie wäre es mit dir? Los geht’s!"
INN_NICKY_GIFT02,Ein Geschenk? Hui! Wirklich?
INN_DOSARTA_INNIDLE01,"Oh, hallo! Was hast du dieses Mal für eine Geschichte für mich?"
INN_DOSARTA_CONNECT_GREETING_MAX,"Oh, die Nahrung von Menschen ist wirklich interessant!"
INN_DOSARTA_CONNECT_CONVERSATION01,"So sieht es also in einer menschlichen Stadt aus. Heheh, so lebendig und voller Leute. Ich liebe es!"
INN_DOSARTA_CONNECT_CONVERSATION02,"Imbiss, Imbiss, Imbisszeit! Oh, hättest du auch gerne etwas?"
INN_DOSARTA_CONNECT_CONVERSATION03,"Beim Turm der Herausforderung war ich etwas einsam, aber das ist jetzt vorbei!"
INN_DOSARTA_GREETING02,"Antike Artefakte sind sehr interessant! Ob sie gefährlich sind? *Kicher* Na ja, nicht für mich!"
INN_DOSARTA_CONVERSATION04,"Selene kann sehr streng sein, aber sie ist auch wirklich nett und fürsorglich!"
INN_DOSARTA_CONVERSATION05,"Schön, dich wiederzusehen!"
INN_DOSARTA_GIFT02,"Oh, vielen Dank! Beim nächsten Mal bekommst du ein Geschenk!"
INN_HANUS_INNIDLE01,Was gibt es denn da zu lachen?
INN_HANUS_CONNECT_GREETING_MAX,"Irgendwann werde ich meinen Vater schon überzeugen,\ndass der Ort, an dem ich sein muss, das Schlachtfeld ist."
INN_HANUS_CONNECT_CONVERSATION01,Meine Einstellung zu Euch wird von Eurer Leistung bestimmt.
INN_HANUS_CONNECT_CONVERSATION02,"Wenn das Training vorbei ist, werde ich Euch was Leckeres ausgeben."
INN_HANUS_CONNECT_CONVERSATION03,Man weiß also bereits von meiner Puppe.\nMini-Hanus!? So ein lächerlicher Name!
INN_HANUS_GREETING02,"Auch wenn das Training jetzt hart scheinen mag, werdet Ihr mir später danken."
INN_HANUS_CONVERSATION04,"Ihr habt die Technik, die ich Euch das letzte Mal beigebracht habe, nicht vergessen?\nFrüher oder später, werde ich Euch bewerten müssen."
INN_HANUS_CONVERSATION05,"Seit einigen Tagen macht Ihr den gleichen Fehler.\nÜber Ungeschicktheit kann ich drüber sehen, Faulheit dagegen ist unverzeihlich."
INN_HANUS_GIFT02,Bestechungen wirken bei mir nicht.\nDie Trainingszeit wird definitiv nicht verkürzt.
INN_KAIN_INNIDLE01,"Geh weg, ich fühle mich heute nicht gut."
INN_KAIN_CONNECT_GREETING_MAX,Du wirst nicht müde.
INN_KAIN_CONNECT_CONVERSATION01,"Die Nachfolger der Wüste, die diese Ära leben, sind für die heutige Wüste verantwortlich.\nDer Wiederaufbau von Sekireinel oder was auch immer, ich überlasse ihnen die Wüste."
INN_KAIN_CONNECT_CONVERSATION02,Mein törichter Bruder ... Ich werde dich mit diesen Händen töten.
INN_KAIN_CONNECT_CONVERSATION03,"Laias, sing für mich. Dein Lied ist das einzige, was mich tröstet."
INN_KAIN_GREETING02,Was ist das für eine belanglose Kreatur?
INN_KAIN_CONVERSATION04,"Bist du nervös, solch ein mächtiges Wesen zu treffen?"
INN_KAIN_CONVERSATION05,"Lass mal schauen, wie gut du mich unterhalten kannst."
INN_KAIN_GIFT02,"Hmm, ich werde aufgrund deiner Aufrichtigkeit eine Ausnahme machen."
CREATURE_NAME_801,May
CREATURE_NAME_802,Gladi
CREATURE_NAME_803,Spacky
CREATURE_NAME_804,Hum
CREATURE_NAME_805,Talisha
CREATURE_NAME_806,Loman
CREATURE_NAME_807,Veronica
CREATURE_NAME_808,Nicky
CREATURE_NAME_809,Hillia
CREATURE_NAME_810,Gadra
CREATURE_NAME_811,Ordra
CREATURE_NAME_812,Zadra
CREATURE_NAME_813,Jin
CREATURE_NAME_814,Richard
CREATURE_NAME_815,Juno
CREATURE_NAME_816,Adin
CREATURE_NAME_817,Aea
CREATURE_NAME_818,Dosarta
CREATURE_NAME_819,Kumuro
CREATURE_NAME_820,Hanus
CREATURE_NAME_821,Turan
CREATURE_NAME_822,Havelock
CREATURE_NAME_501,Dunkelheit von Kasel
CREATURE_DESC_501,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_502,Dunkelheit von Frey
CREATURE_DESC_502,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_503,Dunkelheit von Cleo
CREATURE_DESC_503,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_504,Dunkelheit von Roi
CREATURE_DESC_504,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_505,Dunkelheit von Gau
CREATURE_DESC_505,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_506,Dunkelheit von Phillop
CREATURE_DESC_506,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_507,Dunkelheit von Lakrak
CREATURE_DESC_507,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_508,Dunkelheit von Kaulah
CREATURE_DESC_508,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_509,Dunkelheit von Epis
CREATURE_DESC_509,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_510,Dunkelheit von Selene
CREATURE_DESC_510,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_511,Dunkelheit von Maria
CREATURE_DESC_511,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_512,Dunkelheit von Miruru
CREATURE_DESC_512,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_513,Dunkelheit von Lorraine
CREATURE_DESC_513,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_514,Dunkelheit von Maya
CREATURE_DESC_514,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_515,Dunkelheit von Clause
CREATURE_DESC_515,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_516,Dunkelheit von Rephy
CREATURE_DESC_516,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_517,Dunkelheit von Dimael
CREATURE_DESC_517,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_518,Dunkelheit von Reina
CREATURE_DESC_518,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_519,Dunkelheit von Pavel
CREATURE_DESC_519,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_520,Dunkelheit von Demia
CREATURE_DESC_520,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_521,Dunkelheit von Naila
CREATURE_DESC_521,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_522,Dunkelheit von Rodina
CREATURE_DESC_522,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_523,Dunkelheit von Morrah
CREATURE_DESC_523,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_524,Dunkelheit von Baudouin
CREATURE_DESC_524,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_525,Dunkelheit von Jane
CREATURE_DESC_525,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_526,Dunkelheit von Aisha
CREATURE_DESC_526,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_527,Dunkelheit von Leo
CREATURE_DESC_527,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_528,Dunkelheit von Fluss
CREATURE_DESC_528,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_529,Dunkelheit von Luna
CREATURE_DESC_529,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_530,Dunkelheit von Laias
CREATURE_DESC_530,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_531,Dunkelheit von Arch
CREATURE_DESC_531,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_532,Dunkelheit von Lewisia
CREATURE_DESC_532,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_533,Dunkelheit von Nyx
CREATURE_DESC_533,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_534,Dunkelheit von Annette
CREATURE_DESC_534,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_535,Dunkelheit von Mitra
CREATURE_DESC_535,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_536,Dunkelheit von Ricardo
CREATURE_DESC_536,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_537,Dunkelheit von Tanya
CREATURE_DESC_537,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_538,Dunkelheit von Ezekiel
CREATURE_DESC_538,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_539,Dunkelheit von Cassandra
CREATURE_DESC_539,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_540,Dunkelheit von Theo
CREATURE_DESC_540,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_541,Dunkelheit von Mediana
CREATURE_DESC_541,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_542,Dunkelheit von Oddy
CREATURE_DESC_542,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_543,Dunkelheit von Viska
CREATURE_DESC_543,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_544,Dunkelheit von Priscilla
CREATURE_DESC_544,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_545,Dunkelheit von Yanne
CREATURE_DESC_545,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_546,Dunkelheit von Zafir
CREATURE_DESC_546,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_547,Dunkelheit von Yuria
CREATURE_DESC_547,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_548,Dunkelheit von Rehartna
CREATURE_DESC_548,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_549,Dunkelheit von Ophelia
CREATURE_DESC_549,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_550,Dunkelheit von Requina
CREATURE_DESC_550,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_551,Dunkelheit von Aselica
CREATURE_DESC_551,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_552,Dunkelheit von Crow
CREATURE_DESC_552,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_553,Dunkelheit von Shamilla
CREATURE_DESC_553,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_554,Dunkelheit von Lavril
CREATURE_DESC_554,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_555,Dunkelheit von Seria
CREATURE_DESC_555,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_556,Dunkelheit von Erze
CREATURE_DESC_556,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_557,Dunkelheit von Lilia
CREATURE_DESC_557,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_558,Dunkelheit von Laudia
CREATURE_DESC_558,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_559,Dunkelheit von Lucias
CREATURE_DESC_559,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_560,Dunkelheit von Chrisha
CREATURE_DESC_560,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_561,Dunkelheit von Neraxis
CREATURE_DESC_561,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_562,Dunkelheit von Scarlet
CREATURE_DESC_562,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_563,Dunkelheit von Sonia
CREATURE_DESC_563,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_564,Dunkelheit von Artemia
CREATURE_DESC_564,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_565,Dunkelheit von Mirianne
CREATURE_DESC_565,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_566,Dunkelheit von Shea
CREATURE_DESC_566,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_567,Dunkelheit von Kara
CREATURE_DESC_567,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_568,Dunkelheit von Nia
CREATURE_DESC_568,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_569,Dunkelheit von Esker
CREATURE_DESC_569,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_570,Dunkelheit von Cecilia
CREATURE_DESC_570,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_571,Dunkelheit von Kirze
CREATURE_DESC_571,"Ein mächtiges Wesen aus purer, kondensierter Dunkelheit."
CREATURE_NAME_573,Dunkelheit von Chase
CREATURE_DESC_573,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_575,Dunkelheit von Dakaris
CREATURE_DESC_575,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_578,Dunkelheit von Bernheim
CREATURE_DESC_578,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_587,Dunkelheit von Glenwys
CREATURE_DESC_587,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_590,Dunkelheit von May
CREATURE_DESC_590,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_591,Dunkelheit von Gladi
CREATURE_DESC_591,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_592,Dunkelheit von Veronica
CREATURE_DESC_592,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_593,Dunkelheit von Loman
CREATURE_DESC_593,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_594,Dunkelheit von Juno
CREATURE_DESC_594,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_595,Dunkelheit von Nicky
CREATURE_DESC_595,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_596,Dunkelheit von Dosarta
CREATURE_DESC_596,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_597,Dunkelheit von Hanus
CREATURE_DESC_597,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_598,Dunkelheit von Cain
CREATURE_DESC_598,"Ein mächtiges Wesen, bestehend aus purer kondensierter Dunkelheit."
CREATURE_NAME_601,Licht von Kasel
CREATURE_DESC_601,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_602,Licht von Frey
CREATURE_DESC_602,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_603,Licht von Cleo
CREATURE_DESC_603,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_604,Licht von Roi
CREATURE_DESC_604,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_605,Licht von Gau
CREATURE_DESC_605,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_606,Licht von Philliop
CREATURE_DESC_606,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_607,Licht von Lakrak
CREATURE_DESC_607,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_608,Licht von Kaulah
CREATURE_DESC_608,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_609,Licht von Epis
CREATURE_DESC_609,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_610,Licht von Selene
CREATURE_DESC_610,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_611,Licht von Maria
CREATURE_DESC_611,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_612,Licht von Miruru
CREATURE_DESC_612,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_613,Licht von Lorraine
CREATURE_DESC_613,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_614,Licht von Maya
CREATURE_DESC_614,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_615,Licht von Clause
CREATURE_DESC_615,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_616,Licht on Rephy
CREATURE_DESC_616,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_617,Licht von Dimael
CREATURE_DESC_617,"Ein mächtiges Wesen aus purem, kondensierten Licht."
CREATURE_NAME_618,Licht von Reina
