KEY,Portuguese
ITEM_STORY_350001,Uma lança saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_351001,Uma montante saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_352001,Um par de espadas gêmeas saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_353001,Um arco longo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_354001,Um rifle saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_355001,Um cajado saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_360001,Uma armadura de placa com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_361001,Uma armadura de couro saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_362001,Uma túnica saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_370001,Um escudo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_371001,Um par de braçadeiras de couro saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_372001,Um chapéu saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_380001,Um anel saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_381001,Um par de brincos saturado com o poder do caos. Eles são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_382001,Um colar saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_383001,Uma pulseira saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_390001,Um orbe saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_350002,Uma lança saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_351002,Uma montante saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_352002,Um par de espadas gêmeas saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_353002,Um arco longo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_354002,Um rifle saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_355002,Um cajado saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_360002,Uma armadura de placa com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_361002,Uma armadura de couro saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_362002,Uma túnica saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_370002,Um escudo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_371002,Um par de braçadeiras de couro saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_372002,Um chapéu saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_380002,Um anel saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_381002,Um par de brincos saturado com o poder do caos. Eles são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_382002,Um colar saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_383002,Uma pulseira saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_390002,Um orbe saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_350003,Uma lança saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_351003,Uma montante saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_352003,Um par de espadas gêmeas saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_353003,Um arco longo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_354003,Um rifle saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_355003,Um cajado saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_360003,Uma armadura de placa com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_361003,Uma armadura de couro saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_362003,Uma túnica saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_370003,Um escudo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_371003,Um par de braçadeiras de couro saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_372003,Um chapéu saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_380003,Um anel saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_381003,Um par de brincos saturado com o poder do caos. Eles são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_382003,Um colar saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_383003,Uma pulseira saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_390003,Um orbe saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_350004,Uma lança saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_351004,Uma montante saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_352004,Um par de espadas gêmeas saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_353004,Um arco longo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_354004,Um rifle saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_355004,Um cajado saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_360004,Uma armadura de placa com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_361004,Uma armadura de couro saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_362004,Uma túnica saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_370004,Um escudo saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_371004,Um par de braçadeiras de couro saturadas com o poder do caos. Elas são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_372004,Um chapéu saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_380004,Um anel saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_381004,Um par de brincos saturado com o poder do caos. Eles são capazes de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_382004,Um colar saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_383004,Uma pulseira saturada com o poder do caos. Ela é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_390004,Um orbe saturado com o poder do caos. Ele é capaz de distorcer a energia do mundo para destruir seu equilíbrio.
ITEM_STORY_50021,"Uma lança forjada das escamas e ossos de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_50022,"Uma lança forjada das escamas e ossos de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_50023,"Uma lança forjada das escamas e ossos de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_50028,"Uma lança forjada das escamas e ossos de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_50426,"Uma lança forjada das escamas e ossos de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_50029,Uma lança forjada das escamas e ossos de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_50032,Uma lança forjada das escamas e ossos de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_50035,Uma lança forjada das escamas e ossos de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_50038,Uma lança forjada das escamas e ossos de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_50424,Uma lança forjada das escamas e ossos de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_50030,Uma lança criada por meio do derretimento das escamas e ossos de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_50033,Uma lança criada por meio do derretimento das escamas e ossos de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_50036,Uma lança criada por meio do derretimento das escamas e ossos de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_50039,Uma lança criada por meio do derretimento das escamas e ossos de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_50425,Uma lança criada por meio do derretimento das escamas e ossos de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_50031,Uma lança criada por meio da forja das escamas e ossos de Temeraire na lava ardente de Dragia. Parece ser capaz de queimar o mundo inteiro.
ITEM_STORY_50034,Uma lança criada por meio da forja das escamas e ossos de Temeraire na lava ardente de Dragia. Parece ser capaz de queimar o mundo inteiro.
ITEM_STORY_50037,Uma lança criada por meio da forja das escamas e ossos de Temeraire na lava ardente de Dragia. Parece ser capaz de queimar o mundo inteiro.
ITEM_STORY_50040,Uma lança criada por meio da forja das escamas e ossos de Temeraire na lava ardente de Dragia. Parece ser capaz de queimar o mundo inteiro.
ITEM_STORY_50423,Uma lança criada por meio da forja das escamas e ossos de Temeraire na lava ardente de Dragia. Parece ser capaz de queimar o mundo inteiro.
ITEM_STORY_51021,"Uma montante forjada das escamas e garras de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_51022,"Uma montante forjada das escamas e garras de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_51023,"Uma montante forjada das escamas e garras de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_51028,"Uma montante forjada das escamas e garras de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_51426,"Uma montante forjada das escamas e garras de Armarta, ostentando o tom negro de Ashen Nox. O item transborda escuridão."
ITEM_STORY_51029,Uma montante forjada das escamas e garras de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_51032,Uma montante forjada das escamas e garras de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_51035,Uma montante forjada das escamas e garras de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_51038,Uma montante forjada das escamas e garras de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_51424,Uma montante forjada das escamas e garras de Scalaxia na neve perpétua de Turandana. Sua frieza atravessa a carne e penetra os ossos.
ITEM_STORY_51030,Uma montante criada por meio do derretimento das escamas e garras de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_51033,Uma montante criada por meio do derretimento das escamas e garras de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_51036,Uma montante criada por meio do derretimento das escamas e garras de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_51039,Uma montante criada por meio do derretimento das escamas e garras de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_51425,Uma montante criada por meio do derretimento das escamas e garras de Zyrrkinoth com o veneno de Grimvine. Sua aura venenosa parece capaz de fazer qualquer coisa se deteriorar.
ITEM_STORY_51031,Uma montante criada por meio da forja das escamas e garras de Temeraire na lava ardente de Dragia. Parece ser capaz de queimar o mundo inteiro.
