KEY,Spanish
ITEM_STORY_103098,"Anillo ritual de oro usado cuando el cuerpo abandonado por el alma sellada de Cain entró en el largo sueño de la muerte.\nFue usado en el dedo anular. Laias personalmente le atribuyó la bendición de la corriente, y simboliza la gloria eterna del rey dios.\nNunca pensó que despertaría por un ser tan insignificante... Pero cuando despertó, ya habían pasado miles de años y aunque el anillo estaba viejo y cubierto de polvo, la joya azul que guardaba el brillo de la diosa dragón no había perdido su brillo."
ITEM_STORY_104001,"Una joya de color azur que adorna la espada sagrada, Aea.\nEs una condensación intensa de espíritu, unida por las lágrimas de Lua, y tiene el poder misterioso de guiar al Guardián de la espada sagrada por el camino de la luz."
ITEM_STORY_104002,Un viejo libro de cuentos perteneciente a Frey.\nFue el primer libro de cuentos que le regalaron y cuenta la historia de una guerra entre ángeles y demonios.\nFrey disfruta mucho de la parte en que los ángeles emergen victoriosos tras vencer a todos los demonios.
ITEM_STORY_104003,"Un manual de magia de fuego para brujas rojas.\nSi bien la mayoría de los magos lo considera tabú porque guarda hechizos extremadamente destructivos capaces de arruinar la mente de quien los lanza, este se está divulgando por todo el imperio en secreto."
ITEM_STORY_104004,"Un anillo conmemorativo del día en que Roi logró perfeccionar su habilidad nueva.\nRoi estaba tan orgulloso que creó un conjunto de habilidades propio, el cual denominó Hacking, sin depender de las técnicas de las Máscaras de risa.\nEn el anillo se encuentra la imagen del Redeal de espectro, prueba de cómo Roi superó su pasado y recordatorio de los errores que cometió."
ITEM_STORY_104005,Un brazalete hecho con una campanilla de invierno.\nLos niños del orfanato lo hicieron como regalo de cumpleaños para Gau luego de verlo llorar por las muertes de sus hermanas y hermanos bárbaros.\nLa campanilla de invierno representa la esperanza y el consuelo en el idioma de las flores.
ITEM_STORY_104006,"Un martillo hecho de titanio, el metal legendario que forjaron los gigantes.\nEs tan poderoso que atraviesa cualquier arma o armadura legendarias. Luego de la Guerra de los Demonios quedaron solo 3 en Orvelia."
ITEM_STORY_104007,"Una bala de cañón Lakrak hecha en conjunto con los piratas de Miruru.\nTras superar muchas adversidades, los piratas de Miruru y Lakrak se unieron y trabajaron juntos para crear esta arma monstruosa.\nLa pólvora especial de Miruru sumó un gran poder destructivo a la bala de cañón de Lakrak."
ITEM_STORY_104008,Una piedra misteriosa que convoca al pájaro de trueno.\nEste artefacto legendario guarda el elemental de trueno en su interior y es capaz de generar el poder del pájaro de trueno de manera indefinida.
ITEM_STORY_104009,"Un espejo mágico que refleja los sueños que Epis absorbió.\nDado que Epis ha estado usando el espejo para guardar sueños interesantes, ahora está repleto de incontables marcas del más profundo de los secretos."
ITEM_STORY_104010,"Una diadema que guarda la gracia de Notos y los elementales de viento.\nLa diadema de viento se lega a través de las generaciones al mejor arquero elfo, y Selene es quien la posee hoy día."
ITEM_STORY_104011,Una carta de aviso enviada por el mensajero de Lea.\nEsta carta creada por la Esencia de la oscuridad contiene una advertencia y las condiciones del contrato que Maria acordó con la oscuridad.
ITEM_STORY_104012,"Una bala de cañón que Miruru hizo junto con un amigo nuevo experto en explosivos.\nSe conocieron el verano pasado y Miruru y Lakrak desarrollaron esta bala de cañón especial que se usa para darle ignición al cañón.\nDado que la pólvora tiene un punto de ignición bajo, Miruru la resguarda en este barril de pólvora de tortuga que encontró en un barco de tesoro."
ITEM_STORY_104013,"Un terrario hecho con una rama partida del Árbol del mundo.\nLas ramas de este árbol que se rompen se consideran de mala suerte, por lo que se suelen purificar y descartar.\nSin embargo, Lorraine recibió una revelación del árbol y decidió hacer un terrario pequeño a partir de ella."
ITEM_STORY_104015,Un par de guantes que Clause valora más que cualquier otra cosa.\nKasel y Frey se los regalaron a Clause cuando lo nombraron caballero durante un invierno particularmente frío.\nCada uno de ellos bordó sus iniciales en el par.
ITEM_STORY_104016,"Una especialidad de Pueblo del alumbrador.\nEste dulce con forma de estrella es el bocadillo favorito de Rephy.\nSe hace con Sobresalto de sueño, una hierba azul que solo crece en Pueblo del alumbrador. Cada vez que Rephy emprende un viaje, el líder del pueblo le coloca este dulce en el bolsillo."
ITEM_STORY_104017,"La corona de los Elfos Obscuros.\nCon la tragedia que golpeó a su raza y a la familia real grabada en la memoria, Dimael todavía no puede usar esta corona ensangrentada.\nSolo es capaz de esperar el día en que pueda legar la corona al verdadero rey de los Elfos Obscuros."
ITEM_STORY_104018,"Un broche de la madre de Reina, una renombrada líder de los mercenarios en el imperio.\nEsta le entregó el broche a la hija cuando partió sola hacia el reino de Orvel con la esperanza de alejar la mala suerte. También sirve como arma en una situación de emergencia."
ITEM_STORY_104019,"Un regalo que una dragón poseída entregó a Pavel.\nLa dragón de hielo siempre le daba todo tipo de regalos, sin importar si a Pavel le gustaban. Esta esfera fue uno de ellos y posee una pequeña parte de su alma imbuida en ella."
ITEM_STORY_104020,Un anillo entregado a los líderes de la familia Ziltrion.\nLo adorna una gran joya azul que la familia real de Orvel concedió a los ziltriones.\nSe entregó a los líderes como símbolo de la lealtad eterna de la familia y estos se convirtieron en la vanguardia que castiga a los traidores.
ITEM_STORY_104021,"Un moño que conserva la gracia del elemental de viento.\nSelene entregó este moño verde a Naila, que deseaba la velocidad del viento.\nAlberga un hechizo de Notos, el elemental de viento, y otorga mayor velocidad y fuerza a quien lo usa cuando golpea a los enemigos."
ITEM_STORY_104022,"Una revista para los fanáticos de las armas de fuego del imperio.\nPublicada periódicamente por Magos Le'Flamme, tiene información variada sobre armas de vanguardia.\nRodina nunca se pierde una publicación ni duda del contenido, ya que se edita bajo la supervisión de la directora en jefe Valance, de quien Rodina está enamorada."
ITEM_STORY_104023,"Una joya que contiene la esencia del fuego de Temeraire.\nCuando derrotaron a Temeraire, Morrah se vio obligada a extraer la joya del averno, la esencia del dragón de fuego, para potenciar su Golpe de fuego."
ITEM_STORY_104024,"El último diario de un gran maestro.\nContiene el tratamiento que el clérigo Berman aplicó a los pacientes de la Peste Oscura y con el que luchó contra su enfermedad.\nBaudouin logró rescatarlo de las llamas cuando quemaron las pertenencias del maestro luego de morir. Luego, él lo transcribió junto con Leo y lo nombró el Diario de Berman, el cual fue una contribución al tratamiento de la Peste Oscura.\nEl diario original está en custodia de Baudouin como recuerdo de la voluntad de su maestro."
ITEM_STORY_104025,"Una muñeca idéntica a Rephy, el primer amigo de Jane.\nJane se detuvo frente a una tienda que vendía veneno.\nCuando vio que Jane no quitaba los ojos de la edición limitada de la muñeca de Rephy en la vitrina, Epis decidió comprársela.\nDado que la muñeca solo podía comprarse con millaje, Epis casi rompe en llanto después de gastar todo su dinero. Sin embargo, la sonrisa de Jane con esa muñeca como primera amiga hizo que todo valiera la pena."
ITEM_STORY_104026,"Un misterioso dije encontrado entre ruinas ancestrales.\nEstaba en la tumba de un ser conocido como el dios de la sabiduría y los conocimientos ancestrales.\nAisha lo compró en una tienda en un callejón, fascinada por su color púrpura.\nCuando se dio cuenta de que fortalecía sus poderes místicos, lo bautizó Ojos de la verdad y se la ha visto usarlo con frecuencia."
ITEM_STORY_104027,Una lupa de oro legada a los escritores de la historia.\nEs un gesto de reconocimiento que pertenece a los escritores más honrados y objetivos de la historia de Orvel.\nNo existe mayor honor para un historiador que ser reconocido con una lupa dorada.
ITEM_STORY_104028,"Una carta confidencial con el sello del lobo del imperio.\nFluss, quien recibió la carta lacrada por el emperador, la guarda en el bolsillo más profundo de su abrigo hasta que pueda ser entregada a la princesa más estimada de Orvel."
ITEM_STORY_104029,"El pastel de zanahorias especial de Juno.\nEste pastel de zanahorias se hizo especialmente para Luna, que extraña a la familia en su pueblo natal y las zanahorias que solía comer.\nComo tiene el mismo sabor que los que Luna comía en casa, el pastel se convirtió en su nuevo alimento del alma."
ITEM_STORY_104030,"Una joya azulada y transparente hallada en donde el primer dragón de agua regresó al abrazo de mana.\nTambién se la conoce como Alma herida del primer dragón de agua, ya que la gente cree que guarda la tristeza y el anhelo del dragón por su fallecida esposa.\nCuando se la coloca en el agua, genera ondas en forma de lágrimas. Así fue como obtuvo su nombre: Lágrima del dios dragón."
ITEM_STORY_104031,"Una campana celestial que resuena en el lucero del alba.\nLa campana advierte a los ángeles guerreros cuando la Tierra está en problemas, haciéndoles saber que será necesario el castigo divino.\nCuando oyen la campana, los guerreros saben que llegó la hora de cortar las gargantas de los heraldos del apocalipsis en nombre de Lua."
ITEM_STORY_104032,"Un anillo que los vampiros del submundo en las Llanuras de Galluah entregaron a la Gobernante Escarlata como muestra de respeto.\nDesde entonces, los vampiros lo besan en cortesía.\nCuando nació Lewisia, la Gobernante anterior le entregó el anillo al instante y proclamó la llegada de la nueva Gobernante.\nLo que Lewisia ignoraba era que la proclamación era en realidad el comienzo del arduo trayecto que tuvo que recorrer para convertirse en la nueva Gobernante."
ITEM_STORY_104033,Un dije que Nyx usaba para guardar las coordenadas de distintos lugares mágicos que descubrió mientras viajaba por el espacio infinito.\nEl dije está conectado con las galaxias de la dimensión y la joya del dije cambia de color según el color de galaxia que está conectada en el momento. Basta mirar el dije para saber que la galaxia se mueve poco a poco.\nLa joya del dije cambia de color según las coordenadas dimensionales.
ITEM_STORY_104034,"Una batería que Annette desarrolló con su conocimiento en tecnomagia usando un material raro extraído de un fósil de una civilización antigua.\nOriginalmente, se la pensó para suministrar energía a Rascal durante emergencias, pero era demasiado poderosa y Rascal se sobrecargaba con frecuencia.\nLuego de considerarlo, Annette decidió usarla en combate y adaptó las piezas de Rascal para servirse de sus poderes."
