KEY,ChineseSimplified
ITEM_STORY_104087,帝国竞技场擂台赛连续3年夺冠的纪念金杯。\n是只赐予竞技场真正的英雄的充满荣耀的皇帝赏赐物。\n成为她的最后一场擂台赛的第三次决赛。\n最后一个对手是带着面具，不知其真实身份的可疑男子。他一路杀进决赛，拥有压倒性的实力，打倒对手都不需要几秒的时间。格兰薇丝观看他的半决赛时，都紧张得舌干口燥。\n果然，比赛是一边倒的。\n从一开始，男子就挥舞他的赤色双手剑，像赤色风暴一般地扑向格兰薇丝。格兰薇丝专注于防守，拼命顶住对方的连击，伺机而动。格兰薇丝终于趁对手的攻势稍显迟缓时施展出强运袭击。\n但是，男子连那个都以轻盈的后退避开了。\n但是他没来得及避开之后的火药爆炸，面具被炸裂，在弥漫的烟雾中露出他之前被假面掩住的清秀面容。格兰薇丝看到了，透过那被炸裂的面具，她看到了看着自己露出笑容的那个男子…\n他那游刃有余，安然无恙的样子让格兰薇丝又一次地胆战心惊，虽然她重新做好了防御准备，\n－突然，男子宣布弃权。\n不知不觉间，笼罩着两个人的烟气消散，男子的脸上又戴上了另一个面具。\n目瞪口呆的格兰薇丝，直到皇帝亲自颁发奖杯时还没明白发生了什么事情。\n直到看见在皇帝的身后，在近卫骑士团团长身旁为自己鼓掌庆祝的他的样子时…\n
ITEM_STORY_104090,梅伊在奥勒贝利亚一间非常神奇的魔法玩具商店中购买的超级限定版饼干组合。\n这是商店主人的一大杰作，是绝对不会再贩售的产品。\n上面虽然写着[注意！请绝对不要食用！ ]的标语，但饼干的外观看起来非常美味。\n虽然看起来令人垂涎三尺，但其实它是非常调皮的恶作剧道具，投掷后的爆炸威力会和主人的魔力成正比。\n爆炸后四散的饼干屑会重新结合变回饼干，然后一溜烟自己冲回家。\n梅伊小心翼翼地把这个既可爱又危险诡异的物体放在自己的篮子里。
ITEM_STORY_104091,气愤的格拉帝决定不再手下留情，要狠狠击飞敌人时绑在手上的压力绷带。\n这也是很久以前格拉帝的老师送给他的礼物。\n自从他开始经营竞技场商店后，就很难看到他生气的样子了，但偶尔还是会有要求和自己实力不符的武器的讨厌客人，或是污辱自己尊敬的斗神的人出现，每当这个时候他就会把绷带拿出来。\n虽然大部分的情况他都会一笑置之，但只要看到他默默地把绷带拿出来…\n那天说不定就会是你的忌日。
ITEM_STORY_104092,薇若妮卡每个月、每年制作的公会结算报告书全集。除了她以外，没有人能完美处理这些文件。\n每当看见堆叠数百本的文件时，大家都会感到傻眼且立刻逃跑。\n唯独只有薇若妮卡能完成这项任务，可以说是能展现首席财务官威严的报告书。
ITEM_STORY_104093,洛曼过去使用的盾牌，是身为王室守护者的父亲传承下来的珍贵宝物。\n虽然自从他拿起斧戟后就再也没有使用过这个盾牌，只放在家中保管，但他并没有忘记父亲吩咐他要成为奥勒贝利亚的大门的那番话，时时牢记在心中。\n无论国家遇到何种威胁，只要他还留有一口气，就绝对不会允许敌人攻破奥勒贝利亚的大门。
ITEM_STORY_104094,朱诺在大陆料理大师竞赛中夺冠所获得的厨房专用围裙。\n这是赋予奥勒贝利亚餐饮业界最优秀者的光荣奖励，由传奇料理师阿梅黎亚亲自颁发。\n她每天早上开始营业时都会自豪地穿上这个围裙。
ITEM_STORY_104095,每当地下监牢垃圾分类的日子到来时，妮琪就会特别涂抹的黑色指甲油。\n妮琪对于每次处理垃圾后指甲都会被血弄脏这件事感到极度不满。\n由于怪物们的血的颜色都各不相同，完成垃圾分类时手都会被弄得五颜六色。\n在妮琪看见指甲被弄脏后破口大骂的某一天，她发现了一名指甲装饰得非常奢华的女子，顿时她想到了一个好主意。\n如果不喜欢指甲被弄成五颜六色，那就先涂上深色指甲油不就行了吗！\n于是她把地下监牢中血液颜色最黑的怪物的血制成了指甲油，每次到了垃圾分类的那天她都会涂上这个指甲油上班。\n但现在只要看见她的手指闪烁黑色光芒时，囚犯们就会因为畏惧死亡而开始颤抖。
ITEM_STORY_104096,被称为艾莉朵拉王室的象征的风之鸟，艾欧蕾。\n据说，它那绿色的羽毛能扇出柔和而又清爽的风。\n对瑟琳来说艾欧蕾是一只的宠物，但朵莎尔妲非常疼爱它。\n为了不让朵莎尔妲因一时间无法和艾欧蕾见面而感到难过，\n瑟琳用艾欧蕾的羽毛制成了羽毛笔。\n听说朵莎尔妲收到这把羽毛笔之后一次也没有用过，一直好好保管着。
ITEM_STORY_104097,自从哈奴斯加入公会联合军后，因建立许多丰功伟绩而被授予的勋章。\n擅长于策略的哈奴斯，在战场上给部队获取许多利益，联军肯定了她的贡献，便授此勋章。\n\n本以她的年龄和服役期间这是不可能的事请，所以有许多不了解她的部队或是被嫉妒心冲昏头的人为此感到十分不满，但只要见过一次哈奴斯在战场上的模样，就绝对没有人敢反驳半句。\n这个勋章是她在父亲的劝阻下转职成为训练官之后，下定决心要重回战场之时拿出来观看的物品。
ITEM_STORY_104098,记载塞奇雷奈尔历史的史书。\n该隐复活后，为了了解后裔是怎么相传古代塞奇雷奈尔王国与自己兄弟俩的故事而命令查毕勒把历史记录带过来。\n查毕勒按照新王的命令而带来的书本是塞奇雷奈尔书记官一族的后裔历代写下来的，也是他们在经常发生的战争与纷乱中拼死保护下来的史书，相传是在各部落记载的多种史书中准确度最高的一本史书。
ITEM_STORY_150001,上古精灵族称颂大自然而制作的神秘火炉，是可以无止尽生产魔力且达到神秘境界的魔法结晶体。
ITEM_STORY_150002,利用在天空奔驰神圣牛的角当作素材制成的杯子，是蕴含丰饶之力的魔法角杯。
ITEM_STORY_150003,上古人算命时使用的骰子，每一面都刻印有未知的奇妙文字。
ITEM_STORY_150004,模仿招来福气的黄金猫所制成的神秘黄金像，有时候看起来就像是猫咪招手一样。
ITEM_STORY_150005,为了窥视命运而稍微提前时间的怀表，过度使用可能会造成危险。
ITEM_STORY_150006,记载过去英雄编年史与故事且想成为英雄的入门书，内容都使用上古文字。
ITEM_STORY_150007,上古工程法师制作的望远镜，能协助详细看清楚远距离物品的工具。
ITEM_STORY_150008,模仿咆哮的老虎所制成的奇妙黄金像，只要符合条件，老虎就会苏醒让周围的一切因为恐惧而颤抖。
ITEM_STORY_150009,据说是女神赐予的圣物之一，无论受到多么重的伤势皆能帮助回复的秘药。
ITEM_STORY_150010,沙漠的新王曾使用过的黄金面具，因为施有绝对权能的魔法，所以会保护主人。
ITEM_STORY_150011,古魔导王国的青铜镜，看起来像是某个天才魔法师送给妻子的礼物，刻印有保护爱人所设置的符石。
ITEM_STORY_150012,相传是沙漠的新王使唤自己的奴隶时使用的锁链，被绑住后就无法进行反抗。
ITEM_STORY_150013,模仿哥布林脸孔制作的面具，总觉得有些可爱。
ITEM_STORY_150014,模仿鹰身人族脸孔制作的面具，听得见尖锐的风声。
ITEM_STORY_150015,模仿兽人族脸孔制作的面具，弥漫一股战意。
ITEM_STORY_150016,模仿黑暗精灵脸孔制作的面具，隐约散发月光的气息。
ITEM_STORY_150017,模仿恶魔脸孔制作的面具，听得见邪恶的私语。
ITEM_STORY_150018,模仿骷髅脸孔制作的面具，散发一股死亡的味道。
ITEM_STORY_150019,据说每一百年能在灵魂之泉收集到一滴，非常珍贵与有效的灵药。
ITEM_STORY_150020,能驱离恶鬼的异国符咒，使用后过一段时间就会失去效果。
ITEM_STORY_150021,露亚教圣骑士团以前制作的祝福手环，据说是仅存无几的悠久魔法器具。
ITEM_STORY_150022,模仿蜥蜴人脸孔制作的面具，散发一股贤者的余韵。
ITEM_STORY_150023,山脉堡垒「脸孔」之一的缩小版。这是一张活泼且华丽的脸孔，散发一股感性与美丽。
ITEM_STORY_150024,山脉堡垒「脸孔」之一的缩小版。这是安静且沉默的脸孔，散发一股冷静与冷酷的感觉。
ITEM_STORY_150025,山脉堡垒「脸孔」之一的缩小版。这是生气与暴怒的脸孔，散发一股愤怒和战意。
ITEM_STORY_150026,模仿山脉堡垒核心制作的缩小版，利用无限的动力源增加持有者的力量。
ITEM_STORY_150027,模仿冰霜巨人脸孔制作的面具，弥漫一股雪山的力量。
ITEM_STORY_150028,魔族战争之前，奥勒贝利亚守护骑士团使用过的纹章，感觉得到正直骑士的信念。
ITEM_STORY_150029,推测是暗杀用的上古咒术匕首。施有扰乱魔力的邪恶咒术。
ITEM_STORY_150030,掉在丛林深处的具有强效魔力的卡片。看来是谁不小心掉了。据说是魔女莤卡莱嘉丝为了要纪念自己最珍贵的人之死而所创造。
ITEM_STORY_150031,将蕴含火之力的魔法石雕刻成如同太阳一般的魔导具，它具备能将穿戴者周遭的不纯之物燃烧净化的效果。
ITEM_STORY_150032,心爱的两个人互相分享的珠子，代表即使分开也要心连心的灵魂伴侣。
ITEM_STORY_150033,记载邪恶黑魔法的书籍，有许多恶魔传授人类的咒文。
ITEM_STORY_150034,仿照恶龙的脸所做的面具。它的那股恶之咆哮如火焰般窜出。
ITEM_STORY_150035,躲藏着恶梦精怪们的不祥戒指。陷入戒指的诱惑的瞬间，首先，肉体会被精怪所夺取，灵魂则会被困在梦境里。
ITEM_STORY_150036,蕴含等价交换的炼金法术的羽毛，只要将敌人的名字刻印在施展者身上就会发动法术，短时间内会让自己与指定的敌人变弱。
ITEM_STORY_150037,被放在在魔族战争中，献出自己生命去战斗的某位将军之墓前的花瓶。灵验的伊甸园江水在花瓶里发着灿烂光辉，静静地流着。
ITEM_STORY_150038,面罩华丽到让人难以相信是暗杀时使用的工具，但它可是蕴含能扰乱对方心智的术法的魔导具。
ITEM_STORY_150039,普罗提努斯戴着的手饰品之缩小版，利用咒术处理过黄金制成的高价魔法物品。
ITEM_STORY_150040,模仿普罗提努斯三叉戟制成的神秘武器，具备如同海啸般的水之力。
ITEM_STORY_150041,普罗提努斯戴的戒指之缩小版，施有诅咒敌人使其无力化的咒术。
ITEM_STORY_150042,普罗提努斯王冠上的蓝色宝石，具备守护之意晶莹剔透的宝石。
ITEM_STORY_150043,地狱惩罚者裴卡查勒燃烧着火焰的巨剑，火焰彷佛能吞噬一切。
ITEM_STORY_150044,地狱惩罚者裴卡查勒燃烧的尾巴，就像是全身笼罩着火焰的蛇一般。
ITEM_STORY_150045,地狱惩罚者裴卡查勒燃烧火焰的枷锁，能施下抑制源源不断力量的黑魔法。
ITEM_STORY_150046,地狱惩罚者裴卡查勒燃烧着火焰的角之一，可开启散发灵魂之力的门。
ITEM_STORY_150047,漂泊荒野的疯狂魔法师的禁书。利用人的皮革与血制成的诅咒魔导书，虽然会消耗魔力使人陷入疯狂，但仍能保持最低程度的理智，尽管能发挥强大的效果，但由于魔力消耗效果不会解除，最后持有者会因为魔力严重耗损而走向毁灭之路。
ITEM_STORY_150048,使用雪山守护兽奥洛克斯的骨头製成的古代笛子。蕴含提升战士士气的疾风咒术，赋予听见笛声的战士些许的加速效果。
ITEM_STORY_150049,使用白银制成的狮子雕像，是奥勒贝尔王室的象征，狮子的眼睛使用蓝宝石装饰，蕴含想要守护王国的愿望，保护持有者不受邪恶力量的伤害。
ITEM_STORY_150051,看起来像是悲伤南瓜的神秘物品，会在主人周围徘徊且发出奇妙的哭声。
ITEM_STORY_150052,看起来像是愤怒南瓜的神秘物品，会在主人周围徘徊且不停喘气。
ITEM_STORY_150053,来自遥远海洋另一端的特产品，颂扬收获的活动中吃的食物。
ITEM_STORY_150055,祝福神圣之夜的星星饰品，会飘浮在空中绽放光芒。
ITEM_STORY_150056,将2017年的担忧全都一扫而空，好好享受迎接2018年的心情的道具。
ITEM_STORY_150057,消灭厄运带来幸运的神秘的传统吊饰，制作者是外国知名魔法物品的设计师。
ITEM_STORY_150058,象徵纯真孩童的小鸡玩偶
ITEM_STORY_150059,抵抗严酷夏日的必需品，不分男女老少，备受喜爱的奥勒贝尔特殊风味，\n\n喝一口浑身舒畅，喝两口暑气全消。
ITEM_STORY_150060,巨兔露露戴着晶莹剔透的项链。\n利用满月时掉落的碎片加工制作而成。\n戴上项链的瞬间，全身会弥漫神秘的满月之力。
ITEM_STORY_150061,外观像是愉快的南瓜脸的神秘物品，能够提升力量。
ITEM_STORY_150062,外观像是惊讶的南瓜脸的诡异物品，散发一股让观看的人也感到讶异的奇妙氛围。
