KEY,ChineseSimplified
CREATURE_DESC_518,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_519,帕菲的黑暗面
CREATURE_DESC_519,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_520,黛弥儿的黑暗面
CREATURE_DESC_520,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_521,奈拉的黑暗面
CREATURE_DESC_521,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_522,罗迪娜的黑暗面
CREATURE_DESC_522,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_523,莫拉的黑暗面
CREATURE_DESC_523,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_524,巴杜因的黑暗面
CREATURE_DESC_524,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_525,珍的黑暗面
CREATURE_DESC_525,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_526,爱纱的黑暗面
CREATURE_DESC_526,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_527,里欧的黑暗面
CREATURE_DESC_527,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_528,弗鲁斯的黑暗面
CREATURE_DESC_528,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_529,露娜的黑暗面
CREATURE_DESC_529,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_530,莱雅丝的黑暗面
CREATURE_DESC_530,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_531,亚克的黑暗面
CREATURE_DESC_531,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_532,露伊希亚的黑暗面
CREATURE_DESC_532,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_533,尼克斯的黑暗面
CREATURE_DESC_533,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_534,安妮特的黑暗面
CREATURE_DESC_534,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_535,米特拉的黑暗面
CREATURE_DESC_535,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_536,瑞卡德的黑暗面
CREATURE_DESC_536,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_537,谭雅的黑暗面
CREATURE_DESC_537,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_538,伊兹凯尔的黑暗面
CREATURE_DESC_538,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_539,卡珊卓的黑暗面
CREATURE_DESC_539,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_540,希欧的黑暗面
CREATURE_DESC_540,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_541,梅蒂安娜的黑暗面
CREATURE_DESC_541,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_542,欧迪的黑暗面
CREATURE_DESC_542,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_543,薇丝卡的黑暗面
CREATURE_DESC_543,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_544,普莉西拉的黑暗面
CREATURE_DESC_544,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_545,雅妮的黑暗面
CREATURE_DESC_545,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_546,查毕勒的黑暗面
CREATURE_DESC_546,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_547,尤莉娅的黑暗面
CREATURE_DESC_547,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_548,蕾哈特娜的黑暗面
CREATURE_DESC_548,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_549,欧菲莉亚的黑暗面
CREATURE_DESC_549,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_550,芮奎娜的黑暗面
CREATURE_DESC_550,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_551,艾希莉卡的黑暗面
CREATURE_DESC_551,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_552,克洛的黑暗面
CREATURE_DESC_552,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_553,萨蜜拉的黑暗面
CREATURE_DESC_553,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_554,拉薇儿的黑暗面
CREATURE_DESC_554,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_555,赛莉亚的黑暗面
CREATURE_DESC_555,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_556,爱儿琪的黑暗面
CREATURE_DESC_556,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_557,黎莉雅的黑暗面
CREATURE_DESC_557,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_558,劳蒂亚的黑暗面
CREATURE_DESC_558,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_559,鲁西亚司的黑暗面
CREATURE_DESC_559,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_560,克莉莎的黑暗面
CREATURE_DESC_560,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_561,奈洛希思的黑暗面
CREATURE_DESC_561,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_562,史嘉蕾的黑暗面
CREATURE_DESC_562,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_563,索妮亚的黑暗面
CREATURE_DESC_563,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_564,阿蒂蜜雅的黑暗面
CREATURE_DESC_564,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_565,米芮安的黑暗面
CREATURE_DESC_565,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_566,希娅的黑暗面
CREATURE_DESC_566,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_567,卡菈的黑暗面
CREATURE_DESC_567,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_568,倪娅的黑暗面
CREATURE_DESC_568,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_569,艾斯克的黑暗面
CREATURE_DESC_569,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_570,塞西莉亚的黑暗面
CREATURE_DESC_570,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_571,凯丽泽的黑暗面
CREATURE_DESC_571,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_573,伽司的黑暗面
CREATURE_DESC_573,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_575,达卡里斯的黑暗面
CREATURE_DESC_575,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_578,伯伦海姆的黑暗面
CREATURE_DESC_578,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_587,格兰薇丝的黑暗面
CREATURE_DESC_587,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_590,梅伊的黑暗面
CREATURE_DESC_590,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_591,格拉帝的黑暗面
CREATURE_DESC_591,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_592,薇若妮卡的黑暗面
CREATURE_DESC_592,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_593,洛曼的黑暗面
CREATURE_DESC_593,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_594,朱诺的黑暗面
CREATURE_DESC_594,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_595,妮琪的黑暗面
CREATURE_DESC_595,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_596,朵莎尔妲的黑暗面
CREATURE_DESC_596,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_597,哈奴斯的黑暗面
CREATURE_DESC_597,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_598,该隐的黑暗面
CREATURE_DESC_598,凝聚纯粹黑暗的存在，具备强大的力量。
CREATURE_NAME_601,凯瑟的光明面
CREATURE_DESC_601,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_602,芙莱儿的光明面
CREATURE_DESC_602,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_603,克丽欧的光明面
CREATURE_DESC_603,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_604,罗伊的光明面
CREATURE_DESC_604,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_605,高尔的光明面
CREATURE_DESC_605,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_606,菲洛普的光明面
CREATURE_DESC_606,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_607,拉克拉克的光明面
CREATURE_DESC_607,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_608,卡尔洛的光明面
CREATURE_DESC_608,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_609,爱比丝的光明面
CREATURE_DESC_609,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_610,瑟琳的光明面
CREATURE_DESC_610,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_611,玛莉亚的光明面
CREATURE_DESC_611,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_612,米露露的光明面
CREATURE_DESC_612,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_613,罗兰的光明面
CREATURE_DESC_613,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_614,玛雅的光明面
CREATURE_DESC_614,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_615,克劳斯的光明面
CREATURE_DESC_615,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_616,乐皮的光明面
CREATURE_DESC_616,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_617,迪麦的光明面
CREATURE_DESC_617,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_618,蕾娜的光明面
CREATURE_DESC_618,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_619,帕菲的光明面
CREATURE_DESC_619,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_620,黛弥儿的光明面
CREATURE_DESC_620,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_621,奈拉的光明面
CREATURE_DESC_621,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_622,罗迪娜的光明面
CREATURE_DESC_622,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_623,莫拉的光明面
CREATURE_DESC_623,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_624,巴杜因的光明面
CREATURE_DESC_624,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_625,珍的光明面
CREATURE_DESC_625,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_626,爱纱的光明面
CREATURE_DESC_626,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_627,里欧的光明面
CREATURE_DESC_627,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_628,弗鲁斯的光明面
CREATURE_DESC_628,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_629,露娜的光明面
CREATURE_DESC_629,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_630,莱雅丝的光明面
CREATURE_DESC_630,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_631,亚克的光明面
CREATURE_DESC_631,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_632,露伊希亚的光明面
CREATURE_DESC_632,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_633,尼克斯的光明面
CREATURE_DESC_633,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_634,安妮特的光明面
CREATURE_DESC_634,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_635,米特拉的光明面
CREATURE_DESC_635,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_636,瑞卡德的光明面
CREATURE_DESC_636,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_637,谭雅的光明面
CREATURE_DESC_637,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_638,伊兹凯尔的光明面
CREATURE_DESC_638,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_639,卡珊卓的光明面
CREATURE_DESC_639,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_640,希欧的光明面
CREATURE_DESC_640,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_641,梅蒂安娜的光明面
CREATURE_DESC_641,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_642,欧迪的光明面
CREATURE_DESC_642,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_643,薇丝卡的光明面
CREATURE_DESC_643,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_644,普莉西拉的光明面
CREATURE_DESC_644,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_645,雅妮的光明面
CREATURE_DESC_645,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_646,查毕勒的光明面
CREATURE_DESC_646,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_647,尤莉娅的光明面
CREATURE_DESC_647,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_648,蕾哈特娜的光明面
CREATURE_DESC_648,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_649,欧菲莉亚的光明面
CREATURE_DESC_649,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_650,芮奎娜的光明面
CREATURE_DESC_650,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_651,艾希莉卡的光明面
CREATURE_DESC_651,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_652,克洛的光明面
CREATURE_DESC_652,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_653,萨蜜拉的光明面
CREATURE_DESC_653,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_654,拉薇儿的光明面
CREATURE_DESC_654,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_655,赛莉亚的光明面
CREATURE_DESC_655,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_656,爱儿琪的光明面
CREATURE_DESC_656,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_657,黎莉雅的光明面
CREATURE_DESC_657,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_658,劳蒂亚的光明面
CREATURE_DESC_658,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_659,鲁西亚司的光明面
CREATURE_DESC_659,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_660,克莉莎的光明面
CREATURE_DESC_660,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_661,奈洛希思的光明面
CREATURE_DESC_661,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_662,史嘉蕾的光明面
CREATURE_DESC_662,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_663,索妮亚的光明面
CREATURE_DESC_663,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_664,阿蒂蜜雅的光明面
CREATURE_DESC_664,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_665,米芮安的光明面
CREATURE_DESC_665,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_666,希娅的光明面
CREATURE_DESC_666,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_667,卡菈的光明面
CREATURE_DESC_667,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_668,倪娅的光明面
CREATURE_DESC_668,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_669,艾斯克的光明面
CREATURE_DESC_669,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_670,塞西莉亚的光明面
CREATURE_DESC_670,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_671,凯丽泽的光明面
CREATURE_DESC_671,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_673,伽司的光明面
CREATURE_DESC_673,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_675,达卡里斯的光明面
CREATURE_DESC_675,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_678,伯伦海姆的光明面
CREATURE_DESC_678,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_687,格兰薇丝的光明面
CREATURE_DESC_687,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_690,梅伊的光明面
CREATURE_DESC_690,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_691,格拉帝的光明面
CREATURE_DESC_691,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_692,薇若妮卡的光明面
CREATURE_DESC_692,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_693,洛曼的光明面
CREATURE_DESC_693,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_694,朱诺的光明面
CREATURE_DESC_694,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_695,妮琪的光明面
CREATURE_DESC_695,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_696,朵莎尔妲的光明面
CREATURE_DESC_696,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_697,哈奴斯的光明面
CREATURE_DESC_697,凝聚纯粹光明的存在，具备强大的力量。
CREATURE_NAME_698,该隐的光明面
CREATURE_DESC_698,凝聚纯粹光明的存在，具备强大的力量。
