KEY,ChineseTraditional
INN_HANUS_CONVERSATION05,同一個動作已經連續好幾天失誤了，\n我可以體諒你還不熟練，但是懶惰我絕不饒恕。
INN_HANUS_GIFT02,這是賄絡嗎？\n就算這樣，訓練時間也不會縮短的。
INN_KAIN_INNIDLE01,今天我心情不好，給我滾。
INN_KAIN_CONNECT_GREETING_MAX,你這傢伙還真是死纏爛打。
INN_KAIN_CONNECT_CONVERSATION01,現在的沙漠是屬於活在這個時代的沙漠後裔們。\n不管是重建塞奇雷奈爾或其他的，關於這個沙漠的所有事情我會全權交給他們。
INN_KAIN_CONNECT_CONVERSATION02,朕的愚弟啊…只有你，朕一定會親手…
INN_KAIN_CONNECT_CONVERSATION03,萊雅絲，為朕歌唱吧。唯有妳的歌聲能讓朕放鬆。
INN_KAIN_GREETING02,什麼啊，這微不足道的小東西。
INN_KAIN_CONVERSATION04,面對偉大的存在感到緊張了嗎？
INN_KAIN_CONVERSATION05,盡情發揮實力來取悅朕吧。
INN_KAIN_GIFT02,嗯，看在你的誠意上，這次就特別收下了。
CREATURE_NAME_801,梅伊
CREATURE_NAME_802,格拉帝
CREATURE_NAME_803,史沛奇
CREATURE_NAME_804,胡姆
CREATURE_NAME_805,塔麗莎
CREATURE_NAME_806,洛曼
CREATURE_NAME_807,薇若妮卡
CREATURE_NAME_808,妮琪
CREATURE_NAME_809,希莉亞
CREATURE_NAME_810,卡德拉
CREATURE_NAME_811,歐德拉
CREATURE_NAME_812,查德拉
CREATURE_NAME_813,金
CREATURE_NAME_814,理查
CREATURE_NAME_815,朱諾
CREATURE_NAME_816,亞丁
CREATURE_NAME_817,埃亞
CREATURE_NAME_818,朵莎爾妲
CREATURE_NAME_819,庫牧洛
CREATURE_NAME_820,哈奴斯
CREATURE_NAME_821,杜嵐
CREATURE_NAME_822,哈貝洛
CREATURE_NAME_501,凱瑟的黑暗面
CREATURE_DESC_501,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_502,芙萊兒的黑暗面
CREATURE_DESC_502,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_503,克麗歐的黑暗面
CREATURE_DESC_503,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_504,羅伊的黑暗面
CREATURE_DESC_504,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_505,高爾的黑暗面
CREATURE_DESC_505,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_506,菲洛普的黑暗面
CREATURE_DESC_506,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_507,拉克拉克的黑暗面
CREATURE_DESC_507,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_508,卡爾洛的黑暗面
CREATURE_DESC_508,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_509,愛比絲的黑暗面
CREATURE_DESC_509,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_510,瑟琳的黑暗面
CREATURE_DESC_510,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_511,瑪莉亞的黑暗面
CREATURE_DESC_511,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_512,米露露的黑暗面
CREATURE_DESC_512,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_513,羅蘭的黑暗面
CREATURE_DESC_513,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_514,瑪雅的黑暗面
CREATURE_DESC_514,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_515,克勞斯的黑暗面
CREATURE_DESC_515,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_516,樂皮的黑暗面
CREATURE_DESC_516,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_517,迪麥的黑暗面
CREATURE_DESC_517,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_518,蕾娜的黑暗面
CREATURE_DESC_518,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_519,帕菲的黑暗面
CREATURE_DESC_519,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_520,黛彌兒的黑暗面
CREATURE_DESC_520,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_521,奈拉的黑暗面
CREATURE_DESC_521,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_522,羅迪娜的黑暗面
CREATURE_DESC_522,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_523,莫拉的黑暗面
CREATURE_DESC_523,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_524,巴杜因的黑暗面
CREATURE_DESC_524,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_525,珍的黑暗面
CREATURE_DESC_525,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_526,愛紗的黑暗面
CREATURE_DESC_526,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_527,里歐的黑暗面
CREATURE_DESC_527,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_528,弗魯斯的黑暗面
CREATURE_DESC_528,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_529,露娜的黑暗面
CREATURE_DESC_529,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_530,萊雅絲的黑暗面
CREATURE_DESC_530,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_531,亞克的黑暗面
CREATURE_DESC_531,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_532,露伊希亞的黑暗面
CREATURE_DESC_532,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_533,尼克斯的黑暗面
CREATURE_DESC_533,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_534,安妮特的黑暗面
CREATURE_DESC_534,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_535,米特拉的黑暗面
CREATURE_DESC_535,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_536,瑞卡德的黑暗面
CREATURE_DESC_536,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_537,譚雅的黑暗面
CREATURE_DESC_537,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_538,伊茲凱爾的黑暗面
CREATURE_DESC_538,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_539,卡珊卓的黑暗面
CREATURE_DESC_539,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_540,希歐的黑暗面
CREATURE_DESC_540,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_541,梅蒂安娜的黑暗面
CREATURE_DESC_541,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_542,歐迪的黑暗面
CREATURE_DESC_542,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_543,薇絲卡的黑暗面
CREATURE_DESC_543,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_544,普莉西拉的黑暗面
CREATURE_DESC_544,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_545,雅妮的黑暗面
CREATURE_DESC_545,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_546,查畢勒的黑暗面
CREATURE_DESC_546,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_547,尤利婭的黑暗面
CREATURE_DESC_547,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_548,蕾哈特娜的黑暗面
CREATURE_DESC_548,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_549,歐菲莉亞的黑暗面
CREATURE_DESC_549,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_550,芮奎娜的黑暗面
CREATURE_DESC_550,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_551,艾希莉卡的黑暗面
CREATURE_DESC_551,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_552,克洛的黑暗面
CREATURE_DESC_552,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_553,薩蜜拉的黑暗面
CREATURE_DESC_553,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_554,拉薇兒的黑暗面
CREATURE_DESC_554,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_555,賽莉亞的黑暗面
CREATURE_DESC_555,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_556,愛兒琪的黑暗面
CREATURE_DESC_556,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_557,黎莉雅的黑暗面
CREATURE_DESC_557,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_558,勞蒂亞的黑暗面
CREATURE_DESC_558,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_559,魯西亞司的黑暗面
CREATURE_DESC_559,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_560,克莉莎的黑暗面
CREATURE_DESC_560,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_561,奈洛希思的黑暗面
CREATURE_DESC_561,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_562,史嘉蕾的黑暗面
CREATURE_DESC_562,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_563,索妮亞的黑暗面
CREATURE_DESC_563,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_564,阿蒂蜜雅的黑暗面
CREATURE_DESC_564,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_565,米芮安的黑暗面
CREATURE_DESC_565,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_566,希婭的黑暗面
CREATURE_DESC_566,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_567,卡菈的黑暗面
CREATURE_DESC_567,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_568,倪婭的黑暗面
CREATURE_DESC_568,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_569,艾斯克的黑暗面
CREATURE_DESC_569,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_570,塞西莉亞的黑暗面
CREATURE_DESC_570,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_571,凱樂潔的黑暗面
CREATURE_DESC_571,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_573,伽司的黑暗面
CREATURE_DESC_573,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_575,塔卡利斯的黑暗面
CREATURE_DESC_575,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_578,伯倫海姆的黑暗面
CREATURE_DESC_578,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_587,格蘭薇絲的黑暗面
CREATURE_DESC_587,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_590,梅伊的黑暗面
CREATURE_DESC_590,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_591,格拉帝的黑暗面
CREATURE_DESC_591,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_592,薇若妮卡的黑暗面
CREATURE_DESC_592,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_593,洛曼的黑暗面
CREATURE_DESC_593,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_594,朱諾的黑暗面
CREATURE_DESC_594,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_595,妮琪的黑暗面
CREATURE_DESC_595,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_596,朵莎爾妲的黑暗面
CREATURE_DESC_596,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_597,哈奴斯的黑暗面
CREATURE_DESC_597,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_598,該隱的黑暗面
CREATURE_DESC_598,凝聚純粹黑暗的存在，具備強大的力量。
CREATURE_NAME_601,凱瑟的光明面
CREATURE_DESC_601,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_602,芙萊兒的光明面
CREATURE_DESC_602,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_603,克麗歐的光明面
CREATURE_DESC_603,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_604,羅伊的光明面
CREATURE_DESC_604,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_605,高爾的光明面
CREATURE_DESC_605,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_606,菲洛普的光明面
CREATURE_DESC_606,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_607,拉克拉克的光明面
CREATURE_DESC_607,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_608,卡爾洛的光明面
CREATURE_DESC_608,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_609,愛比絲的光明面
CREATURE_DESC_609,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_610,瑟琳的光明面
CREATURE_DESC_610,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_611,瑪莉亞的光明面
CREATURE_DESC_611,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_612,米露露的光明面
CREATURE_DESC_612,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_613,羅蘭的光明面
CREATURE_DESC_613,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_614,瑪雅的光明面
CREATURE_DESC_614,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_615,克勞斯的光明面
CREATURE_DESC_615,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_616,樂皮的光明面
CREATURE_DESC_616,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_617,迪麥的光明面
CREATURE_DESC_617,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_618,蕾娜的光明面
CREATURE_DESC_618,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_619,帕菲的光明面
CREATURE_DESC_619,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_620,黛彌兒的光明面
CREATURE_DESC_620,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_621,奈拉的光明面
CREATURE_DESC_621,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_622,羅迪娜的光明面
CREATURE_DESC_622,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_623,莫拉的光明面
CREATURE_DESC_623,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_624,巴杜因的光明面
CREATURE_DESC_624,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_625,珍的光明面
CREATURE_DESC_625,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_626,愛紗的光明面
CREATURE_DESC_626,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_627,里歐的光明面
CREATURE_DESC_627,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_628,弗魯斯的光明面
CREATURE_DESC_628,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_629,露娜的光明面
CREATURE_DESC_629,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_630,萊雅絲的光明面
CREATURE_DESC_630,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_631,亞克的光明面
CREATURE_DESC_631,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_632,露伊希亞的光明面
CREATURE_DESC_632,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_633,尼克斯的光明面
CREATURE_DESC_633,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_634,安妮特的光明面
CREATURE_DESC_634,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_635,米特拉的光明面
CREATURE_DESC_635,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_636,瑞卡德的光明面
CREATURE_DESC_636,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_637,譚雅的光明面
CREATURE_DESC_637,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_638,伊茲凱爾的光明面
CREATURE_DESC_638,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_639,卡珊卓的光明面
CREATURE_DESC_639,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_640,希歐的光明面
CREATURE_DESC_640,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_641,梅蒂安娜的光明面
CREATURE_DESC_641,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_642,歐迪的光明面
CREATURE_DESC_642,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_643,薇絲卡的光明面
CREATURE_DESC_643,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_644,普莉西拉的光明面
CREATURE_DESC_644,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_645,雅妮的光明面
CREATURE_DESC_645,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_646,查畢勒的光明面
CREATURE_DESC_646,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_647,尤利婭的光明面
CREATURE_DESC_647,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_648,蕾哈特娜的光明面
CREATURE_DESC_648,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_649,歐菲莉亞的光明面
CREATURE_DESC_649,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_650,芮奎娜的光明面
CREATURE_DESC_650,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_651,艾希莉卡的光明面
CREATURE_DESC_651,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_652,克洛的光明面
CREATURE_DESC_652,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_653,薩蜜拉的光明面
CREATURE_DESC_653,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_654,拉薇兒的光明面
CREATURE_DESC_654,凝聚純粹光明的存在，具備強大的力量。
CREATURE_NAME_655,賽莉亞的光明面
CREATURE_DESC_655,凝聚純粹光明的存在，具備強大的力量。
