KEY,Vietnamese
ITEM_STORY_40112,"Một chiếc bình cỡ nhỏ đến từ chiều không gian khác, giờ đây được giải thoát khỏi lời nguyền sau khi đã nạp đầy HP cần thiết. Nó chứa đầy một thứ chất lỏng kỳ lạ đến từ một chiều không gian khác."
ITEM_STORY_40113,Một chiếc bình bí ẩn cỡ vừa tỏa ra luồng khí hắc ám. Chất lỏng đỏ như máu tự làm đầy khi người dùng sử dụng HP. Chất lỏng màu đỏ được cho là có thể chuyển hóa thành bất kỳ loại khoáng chất nào.
ITEM_STORY_40114,"Một chiếc bình cỡ vừa tới từ chiều không gian khác, giờ đây được giải thoát khỏi lời nguyền sau khi đã nạp đầy lượng HP cần thiết. Nó chứa đầy một thứ chất lỏng kỳ lạ đến từ một chiều không gian khác."
ITEM_STORY_40115,Một chiếc bình bí ẩn cỡ lớn tỏa ra luồng khí hắc ám. Chất lỏng đỏ như máu tự làm đầy khi người dùng sử dụng HP. Chất lỏng màu đỏ được cho là có thể chuyển hóa thành bất kỳ loại khoáng chất nào.
ITEM_STORY_40116,"Một chiếc bình cỡ lớn tới từ chiều không gian khác, giờ đây được giải thoát khỏi lời nguyền sau khi đã nạp đầy lượng HP cần thiết. Nó chứa đầy một thứ chất lỏng kỳ lạ đến từ một chiều không gian khác."
ITEM_STORY_41001,Một bữa ăn vặt no nê với món hạt dẻ nướng bổ dưỡng. Một món ăn vặt khá phổ biến ở Orvel.
ITEM_STORY_41002,Một miếng phi lê cắt ra từ một con cá trê bạc lớn bắt được ở sông. Nó có vị như cá hồi vậy.
ITEM_STORY_41003,Món thịt hầm nấu cùng các loại rau đặc biệt. Có thể ăn no nê nhưng không quá mỡ màng.
ITEM_STORY_41004,Món đặc sản Trứng mùa xuân nóng của Juno. Nó còn ngon hơn nữa nếu có thêm một chút muối.
ITEM_STORY_41005,Món đặc sản Trứng mùa xuân nóng của Juno. Trứng bạc không phải quá phổ biến. Đó là một món đặc sản.
ITEM_STORY_41006,"Món đặc sản Trứng mùa xuân nóng của Juno. Đó là một món ăn rất hiếm hoi, cứ xem trứng vàng hiếm đến đâu là thấy."
ITEM_STORY_41010,Món ăn phỏng theo đồ ăn truyền thống ở một xứ sở xa xôi kì lạ. Nó được làm để chúc phúc cho những mối quan hệ lâu dài.
ITEM_STORY_120001,Bình thuốc bí ẩn giúp hồi phục thể lực. Công thức chế tạo nó là một bí quyết thương mại.
ITEM_STORY_120004,Bình thuốc bí ẩn giúp hồi phục thể lực. Công thức chế tạo nó là một bí quyết thương mại.
ITEM_STORY_43055,Bột được tạo thành bằng cách nghiền nát những đồ vật có phẩm chất phép thuật.
ITEM_STORY_43056,Một mảnh bí ẩn chứa sức mạnh cổ đại.
ITEM_STORY_43073,Một mảnh vỡ từ thiên thạch phát ra ánh sáng yếu ớt.
ITEM_STORY_43074,Một mảnh vỡ từ thiên thạch phát ra ánh sáng rực rỡ.
ITEM_STORY_43075,Một mảnh vỡ từ thiên thạch phát ra ánh sáng ma thuật.
ITEM_STORY_43076,Một mảnh vỡ từ thiên thạch xuất hiện mỗi 100 năm.
ITEM_STORY_45020,Một phần quyền năng mạnh mẽ có vẻ như chứa đựng sức mạnh của nữ thần bên trong.
ITEM_STORY_45038,Một phần quyền năng có vẻ như chứa đựng sức mạnh của nữ thần bên trong.
ITEM_STORY_45072,"Một mảnh ghép bí ẩn được Nữ thần ban sức mạnh, tôn vinh câu chuyện thần thoại về các Hộ vệ cổ đại."
ITEM_STORY_45039,Một mảnh ghép bí ẩn chứa đựng ký ức của các Hộ vệ cổ đại được Nữ thần ban sức mạnh.
ITEM_STORY_45040,Một mảnh ghép bí ẩn chứa sức mạnh của Ác quỷ cổ xưa.
ITEM_STORY_46003,Bột này chứa đựng quyền năng cô đọng của Pha lê phép thuật.
ITEM_STORY_46004,Bột này chứa đựng quyền năng cô đọng của Pha lê phép thuật.
ITEM_STORY_46005,Bột này chứa đựng quyền năng cô đọng của Pha lê phép thuật.
ITEM_STORY_46006,Bột này chứa đựng quyền năng cô đọng của Pha lê phép thuật.
ITEM_STORY_46007,Bột này chứa đựng quyền năng cô đọng của Pha lê phép thuật.
ITEM_STORY_46013,"Vảy của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_46014,"Vảy của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_46015,"Vảy của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_46016,"Vảy của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_46017,"Vảy của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_46023,"Vảy của Scalaxia, con rồng lam cổ đại mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_46024,"Vảy của Scalaxia, con rồng lam cổ xưa mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_46025,"Vảy của Scalaxia, con rồng lam cổ xưa mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_46026,"Vảy của Scalaxia, con rồng lam cổ xưa mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_46027,"Vảy của Scalaxia, con rồng lam cổ xưa mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_46033,"Vảy của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_46034,"Vảy của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_46035,"Vảy của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_46036,"Vảy của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_46037,"Vảy của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_46043,"Vảy của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_46044,"Vảy của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_46045,"Vảy của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_46046,"Vảy của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_46047,"Vảy của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_46107,"Móng vuốt của một con manticore, Quái thú hỗn mang. Sức mạnh hỗn mang của con quái thú này không biết tới giới hạn."
ITEM_STORY_45021,Một cuộn phù phép chứa sức mạnh của lửa.
ITEM_STORY_45022,Một cuộn phù phép chứa sức mạnh của băng.
ITEM_STORY_45023,Một cuộn phù phép chứa sức mạnh của độc.
ITEM_STORY_45024,Một cuộn phù phép chứa sức mạnh của bóng tối.
ITEM_STORY_45025,Một cuộn phù phép chứa sức mạnh của lửa.
ITEM_STORY_45026,Một cuộn phù phép chứa sức mạnh của băng.
ITEM_STORY_45027,Một cuộn phù phép chứa sức mạnh của độc.
ITEM_STORY_45028,Một cuộn phù phép chứa sức mạnh của bóng tối.
ITEM_STORY_45029,Một cuộn phù phép chứa sức mạnh của lửa.
ITEM_STORY_45030,Một cuộn phù phép chứa sức mạnh của băng.
ITEM_STORY_45031,Một cuộn phù phép chứa sức mạnh của độc.
ITEM_STORY_45032,Một cuộn phù phép chứa sức mạnh của bóng tối.
ITEM_STORY_45033,Một cuộn phù phép chứa sức mạnh của lửa.
ITEM_STORY_45034,Một cuộn phù phép chứa sức mạnh của băng.
ITEM_STORY_45035,Một cuộn phù phép chứa sức mạnh của độc.
ITEM_STORY_45036,Một cuộn phù phép chứa sức mạnh của bóng tối.
ITEM_STORY_43057,"Vảy của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_43058,"Vảy của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_43059,"Vảy của Scalaxia, con rồng lam cổ đại mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_43060,"Vảy của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_43061,"Móng vuốt của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_43062,"Móng vuốt của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_43063,"Móng vuốt của Scalaxia, con rồng lam cổ đại mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_43064,"Móng vuốt của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_43065,"Con mắt của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_43066,"Con mắt của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_43067,"Con mắt của Scalaxia, con rồng lam cổ đại mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_43068,"Con mắt của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_43069,"Trái tim của Temeraire, con rồng đỏ cổ đại mang sức mạnh của lửa. Chứa đựng năng lượng mạnh mẽ của long mạch Dragia, ngọn núi dung nham đỏ."
ITEM_STORY_43070,"Trái tim của Armarta, con rồng đen cổ đại mang sức mạnh của đá. Chứa đựng năng lượng mạnh mẽ của long mạch Ashen Nox, Mặt trời đen."
ITEM_STORY_43071,"Trái tim của Scalaxia, con rồng lam cổ đại mang sức mạnh của băng. Chứa đựng năng lượng mạnh mẽ của long mạch Turandana, vùng đất băng giá."
ITEM_STORY_43072,"Trái tim của Zyrrkinoth, con rồng xanh cổ đại đầy chất độc. Chứa đựng năng lượng mạnh mẽ của long mạch Grimvine, đầm lầy chết chóc."
ITEM_STORY_43001,Loại nấm rất ngon có thể tìm thấy ở Bình nguyên Nhà vua.
ITEM_STORY_43002,"Loại cây có thể mọc tốt ở bất cứ đâu. Càng có nhiều lá, nó càng mang lại nhiều may mắn."
ITEM_STORY_43003,Một loại đá rất hữu ích ở lò rèn.
ITEM_STORY_43004,Một loại trái cây màu cam rất ngon.
ITEM_STORY_43005,Loại trái cây phát ra tiếng leng keng kì lạ khi chạm vào.
ITEM_STORY_43006,Một loại dâu tây mà bọn thỏ rất thích.
ITEM_STORY_43007,Loại đá bí ẩn được hình thành một cách tự nhiên từ khí của các nguyên tố.
ITEM_STORY_43008,Một loại rêu huỳnh quang sinh trưởng tốt trong các hang tối.
ITEM_STORY_43009,Loại cá trê ngon lành thường được dùng trong nấu ăn.
ITEM_STORY_43010,"Loại nấm nhìn có vẻ nhẹ bẫng, bồng bềnh."
ITEM_STORY_43011,Một tô-tem dùng trong nghi lễ được làm theo hình ảnh của Thần nguyên tố Orpah.
ITEM_STORY_43012,Thịt của loài dê một sừng người ta hay nuôi ở vùng núi.
ITEM_STORY_43013,Một loại lá thuốc.
ITEM_STORY_43014,Sữa của loài dê một sừng người ta hay nuôi ở vùng núi.
ITEM_STORY_43015,Đá muối giàu khoáng sản được chế tạo bởi Nhà giả kim Darko.
ITEM_STORY_43016,Loại cỏ mọc trên lưng của loài rùa cạn.
ITEM_STORY_43017,"Hóa thạch của một sinh vật cổ xưa, chưa được xác định."
