KEY,Russian
NPC_ROYALSHOP_WELCOME03,Вам нужна одна из реликвий королевской семьи?
NPC_ROYALSHOP_BUY01,Используйте ее на благо страны.
NPC_ROYALSHOP_BUY02,Королевская семья не забудет о ваших заслугах.
NPC_ROYALSHOP_TOUCH01,У вас ко мне какое-то дело?
NPC_ROYALSHOP_TOUCH02,Даже у моего терпения есть предел.
NPC_ROYALSHOP_TOUCH03,Я официальный представитель королевской семьи. \nНе создавайте проблем.
NPC_ROYALSHOP_TOUCH04,Пренебрежение моими словами приравнивается к оскорблению королевской семьи.
NPC_ROYALSHOP_TOUCH05,"Все, довольно. Хватит валят дурака."
NPC_ROYALSHOP_TOUCH06,"Мои товарищи прямо сейчас рискуют где-то жизнями, \nа я просто стою на посту…"
NPC_ROYALSHOP_RECRUIT01,Отличная работа.
NPC_ROYALSHOP_RECRUIT02,"Это твоя работа? У тебя, несомненно, талант."
NPC_ROYALSHOP_RECRUIT03,Просто шедевр! Неужели эта красота для меня?
NPC_ROYALSHOP_RECRUIT04,Какая изумительная работа...\nНастоящее произведение искусства...\nЯ очень ценю твой подарок.
NPC_STOCKADESHOP_WELCOME01,Это Темница. \nСвалка для мусора. \nЧто тебя привело?
NPC_STOCKADESHOP_WELCOME02,"Ну, добро пожаловать. \nНе слишком удачное место, чтобы сказать «добро пожаловать», но что уж там…"
NPC_STOCKADESHOP_WELCOME03,Почему ты возвращаешься сюда? \nУ тебя не все дома.
NPC_STOCKADESHOP_BUY01,"Я понятия не имею, что это такое, но спасибо за покупку!"
NPC_STOCKADESHOP_BUY02,Зарабатывать деньги на таких вещах! Куда катится этот мир?
NPC_STOCKADESHOP_TOUCH01,Хм? На что ты смотришь?
NPC_STOCKADESHOP_TOUCH02,"Эй, я из тебя душу вытрясу, если будешь пялиться."
NPC_STOCKADESHOP_TOUCH03,"Думаешь, эта булава опасна только для заключенных?"
NPC_STOCKADESHOP_TOUCH04,Хочешь войти внутрь? А?
NPC_STOCKADESHOP_TOUCH05,Не доставай меня. \nТы действительно не в себе.
NPC_STOCKADESHOP_TOUCH06,Наступить на тебя? \nТы в своем уме?
NPC_STOCKADESHOP_RECRUIT01,Ну что?
NPC_STOCKADESHOP_RECRUIT02,Так и будем в гляделки играть?
NPC_STOCKADESHOP_RECRUIT03,"Ага, значит, не все еще потеряно."
NPC_STOCKADESHOP_RECRUIT04,"О, это по мне. Это мне нравится."
NPC_HALLOFHERO_WELCOME01,Добро пожаловать в Зал героев.
NPC_HALLOFHERO_WELCOME02,"Надеюсь, у вас хватит храбрости, чтобы сразиться с внутренней тьмой."
NPC_HALLOFHERO_WELCOME03,Мы вас ждали.
NPC_HALLOFHERO_BUY01,"Вот священный предмет, подаренный богами."
NPC_HALLOFHERO_BUY02,Это бесценный дар.
NPC_HALLOFHERO_TOUCH01,Когда-то я тоже была героем…
NPC_HALLOFHERO_TOUCH02,Хочешь увидеть мое лицо?
NPC_HALLOFHERO_TOUCH03,"Что-то очень страшное произойдет, когда я сниму капюшон."
NPC_HALLOFHERO_TOUCH04,"Ха-ха. Ты забавный, молодой герой."
NPC_HALLOFHERO_TOUCH05,Оставить работу? Забавно.
NPC_HALLOFHERO_TOUCH06,Только если вы сможете с легкостью победить короля демонов… Ха-ха.
NPC_PIT_WELCOME01,Что ты здесь делаешь? Помереть хочешь?
NPC_PIT_WELCOME02,"У тебя нет страха. Уходи, детка!"
NPC_PIT_WELCOME03,Я тролль!
NPC_PIT_BUY01,Ты имеешь право владеть этим!
NPC_PIT_BUY02,Ха! Вот это щедрость. Я с нетерпением жду следующего раза!
NPC_PIT_TOUCH01,Герой? Для меня ты просто малышня.
NPC_PIT_TOUCH02,Да не бойся ты так. Муа-ха-ха!
NPC_PIT_TOUCH03,Когда-то я тоже был странником.
NPC_PIT_TOUCH04,Я слышал о твоей силе. Но для меня это ничто.
NPC_PIT_TOUCH05,"Хах! Рукра, Раура, Таха! Ий-ях-ха-ха!"
NPC_PIT_TOUCH06,"Думаешь, кроме тебя героев нет?"
NPC_BLACKSMITH_WELCOME01,Хэй! Добро пожаловать! \nЧто-то нужно?
NPC_BLACKSMITH_WELCOME02,Добро пожаловать в мою кузницу.
NPC_BLACKSMITH_WELCOME03,"Я могу изготовить все, что хочешь!"
NPC_BLACKSMITH_BUY01,"Ха-ха-ха, спасибо."
NPC_BLACKSMITH_BUY02,За качество отвечаю!
NPC_BLACKSMITH_TOUCH01,Не можешь отвести глаз от этих мышц? \nЭто моя гордость.
NPC_BLACKSMITH_TOUCH02,"Этот молот может создавать, но также ломать вещи."
NPC_BLACKSMITH_TOUCH03,"Видишь мои кулаки? Будь осторожнее, или тебе влетит."
NPC_BLACKSMITH_TOUCH04,Вот отведаешь моего молота на наковальне и научишься меня уважать.
NPC_BLACKSMITH_TOUCH05,Твоя голова… даже я не могу это исправить. Ха-ха-ха!
NPC_BLACKSMITH_TOUCH06,"Я доверяю материалам, продаваемым в наши дни. Я хочу найти их сам."
NPC_BLACKSMITH_SUCCESS,Все было идеально! Улучшение удалось.
NPC_BLACKSMITH_FAIL,Прости меня… Из-за недостатка энергии улучшение не удалось.
NPC_RUNESHOP_WELCOME01,Добро пожаловать. Чем могу помочь?
NPC_RUNESHOP_WELCOME02,"Надеюсь, я могу помочь."
NPC_RUNESHOP_WELCOME03,"Скажи, если тебе что-нибудь понадобится. Уверен, что смогу помочь."
NPC_RUNESHOP_BUY01,"Я молюсь, чтобы это помогло в твоих приключениях."
NPC_RUNESHOP_BUY02,"Пусть эта руна станет звездой, освещающей твой путь."
NPC_RUNESHOP_TOUCH01,Что ты хочешь узнать?
