KEY,"Vietnamese"
INN_NERAXIS_CONNECT_GREETING_MAX,"...Được rồi, ta rất vui khi gặp ngươi! Hừm..."
INN_NERAXIS_CONNECT_CONVERSATION01,"Lilia? À, cái con bé phiền phức đó hả? Chậc, nó lúc nào cũng lo chuyện bao đồng thôi."
INN_NERAXIS_CONNECT_CONVERSATION02,"Sao cái xác ướp đó không biến đi cho rồi? Đôi khi ta thực sự muốn giết hắn."
INN_NERAXIS_CONNECT_CONVERSATION03,"Sao ta lại thích Laias ư? Hừm, t-thích một người thì cần gì lý do chứ... Mà đợi đã, sao ngươi lại biết!?"
INN_NERAXIS_GREETING02,"Hừm, lại là ngươi, con người."
INN_NERAXIS_CONVERSATION04,"Hả? Ngươi muốn ta giúp? Hừm. Thật phiền phức."
INN_NERAXIS_CONVERSATION05,"Ha, đúng rồi đó. Rồng đen là loài mạnh nhất!"
INN_NERAXIS_GIFT02,"Ta không cần. Sao ngươi cứ...?"
INN_SERIA_CONNECT_GREETING_MAX,"À, Này... Ngươi khỏe chứ?"
INN_SERIA_CONNECT_CONVERSATION01,"Những đêm tối thống khổ tựa địa ngục mà Erze phải chịu đựng... Ta đã không làm gì được cho con bé. Có lẽ chính ta đã khiến con bé ra nông nỗi như hôm nay. Phải, tất cả là lỗi tại ta..."
INN_SERIA_CONNECT_CONVERSATION02,"Điều tốt nhất ta có thể làm là để cho linh hồn con bé được yên nghỉ. Không còn cách nào khác. Cứ nghĩ về điều đó lại khiến tim ta vụn vỡ... Tâm trí không cho phép ta chĩa thanh gươm về phía đứa em của mình."
INN_SERIA_CONNECT_CONVERSATION03,"Ta... Ta muốn nói lời cảm ơn. Cảm ơn ngươi đã trò chuyện... đã lắng nghe ta. Nếu chúng ta có gặp lại, thì..."
INN_SERIA_GREETING02,"Chẳng phải ta đã nói là sẽ không nhận lệnh hay sao?"
INN_SERIA_CONVERSATION04,"Ta tới đây để tìm một người. Ta không có nghĩa vụ phải nói cho ngươi biết người đó là ai, đúng chứ?... Đó là em gái ta. Ta đang tìm con bé."
INN_SERIA_CONVERSATION05,"Dạo gần đây chúng ta chạm mặt nhau suốt. Ngươi tới đây tìm ai ư? Nếu là đồng đội hoặc người thân, thì hãy trân trọng họ..."
INN_SERIA_GIFT02,"... Cảm ơn, ta chỉ... Xin lỗi, ta rất cảm kích."
INN_LUCIAS_CONNECT_GREETING_MAX,"Nguyện cầu cho ngươi luôn được hưởng phước lành của Lua."
INN_LUCIAS_CONNECT_CONVERSATION01,"Ô, Stardust ở đây à. Họ từng ghé thăm quê nhà ta mỗi năm một lần khi ta còn nhỏ. Chà, có lẽ chúng ta nên tới đó xem Esker còn ở đấy không nhỉ?"
INN_LUCIAS_CONNECT_CONVERSATION02,"Đôi khi ký ức bỏ rơi ta. Quá khứ của ta, những ký ức về Thánh thần ban phúc trước đây..."
INN_LUCIAS_CONNECT_CONVERSATION03,"Thánh hiệp sĩ, Thánh thần... Tước hiệu không thể thay đổi việc ta phải làm. Ta chỉ cần giúp đỡ những người đang chịu cảnh khốn khổ và đau đớn."
INN_LUCIAS_GREETING02,"Ngươi về rồi, thật tốt quá. Mau lại đây cùng ta cầu nguyện trước khi ăn nào."
INN_LUCIAS_CONVERSATION04,"Ngươi thắc mắc là ngoài ta ra còn có Thánh thần nào không à? Hừm, đúng là có ba người nữa, nhưng ta chưa gặp họ."
INN_LUCIAS_CONVERSATION05,"Khi còn trong đội ngũ Thánh hiệp sĩ, ta từng là người mang hiệu kỳ. Ai mà nghĩ được thách tích của ta cũng là một ngọn cờ chứ? Ha ha ha."
INN_LUCIAS_GIFT02,"Ngươi thật hào phóng khi tặng quà cho ta, dù ta phải nói là nó giá trị hơn mức ta đáng được nhận. Nếu gặp được một ai đó đang cần đến nó, liệu ta có thể tặng món này cho họ không?"
INN_CHRISHA_CONNECT_GREETING_MAX,"Hiệp sĩ chân chính phải biết nghiêm biết nghỉ. Đi nghỉ chút đi."
INN_CHRISHA_CONNECT_CONVERSATION01,"Phán quan báo cáo trực tiếp cho Bệ hạ là một chức trách không hề dễ dàng, nhưng đầy vinh quang."
INN_CHRISHA_CONNECT_CONVERSATION02,"*Thở dài* Xem ra chẳng có tên quý tộc hay quan chức cao cấp nào ở Đế chế hoặc Orvelia đáng tin cậy cả."
INN_CHRISHA_CONNECT_CONVERSATION03,"Sao ngươi không gia nhập nhóm Hiệp sĩ phép thuật Velchia? Ta dám chắc là ngươi đủ tiêu chuẩn đấy."
INN_CHRISHA_GREETING02,"Ngươi tới rồi. Đã no bụng chưa? Đủ sức chiến đấu chưa?"
INN_CHRISHA_CONVERSATION04,"Ngươi có biết chơi loại cờ nào không?"
INN_CHRISHA_CONVERSATION05,"Hẳn là ta muốn có lúc nào đó nói chuyện với Công chúa xứ Orvelia rồi."
INN_CHRISHA_GIFT02,"Nếu ngươi cương quyết thế thì ta nhận."
INN_NIA_CONNECT_GREETING_MAX,"*Khịt* Thức ăn... ăn cùng nhau...?"
INN_NIA_CONNECT_CONVERSATION01,"Đó là... thịt sao? Thịt... ta thích. Ngon lắm..."
INN_NIA_CONNECT_CONVERSATION02,"Ác quỷ... đã thí nghiệm... trên tổ tiên của ta... biến họ... thành những mãnh thú ác quỷ... Thật tệ..."
INN_NIA_CONNECT_CONVERSATION03,"Gừ... Có lẽ ta thích vuốt ve đầu... hơi nhiều... He he..."
INN_NIA_GREETING02,"*Khịt, khịt* Có mùi gì đó rất quen thuộc..."
INN_NIA_CONVERSATION04,"Đi săn thật... thú vị. Ta có thể chạy nhảy... tùy thích."
INN_NIA_CONVERSATION05,"Mặt nạ xương...vật liệu? He he... Cái đó xấu xí mà cũng dễ thương... có mũi... và sừng..."
INN_NIA_GIFT02,"Cái này... ta không cần... Mang thịt... cho ta... Hử? Ta có thể mua thịt không?"
INN_LAVRIL_CONNECT_GREETING_MAX,"Hê hê... Mừng vì ngươi đã đến. Hôm nay ngươi muốn làm gì?"
INN_LAVRIL_CONNECT_CONVERSATION01,"Mọi người ở Nhà thờ Lua thật đáng sợ, nhưng ta biết họ không phải người xấu... He he."
INN_LAVRIL_CONNECT_CONVERSATION02,"Mọi người muốn làm bạn với tiên và nguyên tố, nhưng... liệu có ai muốn làm bạn với hồn ma không?"
INN_LAVRIL_CONNECT_CONVERSATION03,"Ng... ngươi là bạn của bọn ta... He he, bọn ta rất thích ngươi. Hãy ở lại đây với bọn ta."
INN_LAVRIL_GREETING02,"Urr... Bọn ta đến rồi..."
INN_LAVRIL_CONVERSATION04,"Bọn... ta sợ... và lạnh lẽo..."
INN_LAVRIL_CONVERSATION05,"A... Bọn ta thật cô đơn... Thật không công bằng... Bọn ta là ai...?"
INN_LAVRIL_GIFT02,"Cảm... ơn ngươi. Xin đừng bỏ bọn ta. Hãy ở lại với bọn ta..."
INN_ESKER_CONNECT_GREETING_MAX,"Trò chơi của ta kết thúc khi ta trả thù xong. Ngay cả khi điều đó hủy hoại ta.\nXúc xắc sẽ vẫn cứ gieo."
INN_ESKER_CONNECT_CONVERSATION01,"Ta thường đi câu với hắn khi còn nhỏ... Ờ, ta chưa bao giờ thích đi câu.\nTa ghét việc gài những con giun đất nhầy nhụa vào móc câu."
INN_ESKER_CONNECT_CONVERSATION02,"Ta sẽ chỉ cho Ophelia cách trộn bài sau buổi biểu diễn."
INN_ESKER_CONNECT_CONVERSATION03,"Khi nào ta quay về Stardust ư?\nÀ... Ta sẽ nghĩ đến việc đó nếu ngươi đến xem buổi biểu diễn."
INN_ESKER_GREETING02,"Ha ha ha, ngươi khá hơn rồi đó!\nNgươi có muốn nhập bọn với ta và kiếm chác chút đỉnh không?"
INN_ESKER_CONVERSATION04,"Lucias là một tên ngốc cứng đầu.\nĐừng có nói cho hắn biết ta ở đây.\nHừ, cứ nghĩ đến việc bắt gặp hắn là ta lại nổi cả da gà."
INN_ESKER_CONVERSATION05,"Sòng bạc ngầm? Hừm, ngươi chẳng bao giờ tưởng tượng ra đâu.\nNếu ngươi không có lọ máu Ma cà rồng đầy ắp, thì họ sẽ không để ngươi nhập bàn đâu.\nThôi nào, đừng khóc. Ta chỉ đang đùa thôi mà."
INN_ESKER_GIFT02,"Quên món quà đi và cùng ăn tối nào.\nPhi lê cá trê bạc cay nồng với nước cốt chanh sẽ rất tuyệt."
INN_GLENWYS_CONNECT_GREETING_MAX,"Ồ, ngươi đây rồi. Ngươi có muốn cùng ăn gì không?"
INN_GLENWYS_CONNECT_CONVERSATION01,"Đôi khi... Ta cảm thấy không xứng đáng nhận được sự ngưỡng mộ từ đám trẻ."
INN_GLENWYS_CONNECT_CONVERSATION02,"Ta kết bạn với một số hiệp sĩ cao quý. Thậm chí một số còn chiến đấu cùng ta."
INN_GLENWYS_CONNECT_CONVERSATION03,"Ta luôn biết ơn Bệ hạ. Nhờ có Bệ hạ mà một thường dân như ta mới có được như ngày hôm nay."
INN_GLENWYS_GREETING02,"A, xin chào. Chúng ta lại gặp nhau."
INN_GLENWYS_CONVERSATION04,"Ngươi xong việc của hôm nay chưa? Về việc chúng ta tập luyện cùng nhau thì sao?"
INN_GLENWYS_CONVERSATION05,"Ở Vương quốc này, chúng ta xem trọng năng lực hơn là xuất thân. Nỗ lực không ngừng nghỉ là cách duy nhất để thành công."
INN_GLENWYS_GIFT02,"Ta không xứng đáng nhận món quà này, nhưng... Cảm ơn ngươi. Ta sẽ làm việc chăm chỉ để đền đáp ân huệ này."
INN_BERNHEIM_CONNECT_GREETING_MAX,"Trông ngươi khá vui vẻ đấy. Có chuyện gì đặc biệt vừa xảy ra à?"
INN_BERNHEIM_CONNECT_CONVERSATION01,"Vận mệnh của ta dường như gắn chặt vào thanh kiếm ma quỷ này... Liệu có thể có một ngày nào đó ta buông bỏ được nó không?"
INN_BERNHEIM_CONNECT_CONVERSATION02,"Giọng nói của Targarios cứ vang vọng trong đầu ta... Keu..."
INN_BERNHEIM_CONNECT_CONVERSATION03,"Dù trước đây ta luôn khao khát sức mạnh, nhưng đó hoàn toàn là vì ý chí của ta còn chưa đủ vững vàng. Ta sẽ không để việc đó tái diễn nữa."
INN_BERNHEIM_GREETING02,"Xin chào. Dạo này ta gặp ngươi nhiều hơn đấy."
INN_BERNHEIM_CONVERSATION04,"Ngươi tò mò về thanh kiếm của ta? Hừ... Tốt hơn là ngươi đừng nên hỏi gì cả"
INN_BERNHEIM_CONVERSATION05,"Đau đầu quá... A, đừng lo. Ta quen bị thế rồi."
INN_BERNHEIM_GIFT02,"Cảm ơn nhé. Ta sẽ dùng nó cho tốt."
INN_YURIA_CONNECT_GREETING_MAX,"Thần vận mệnh, con đang chờ đợi người."
INN_YURIA_CONNECT_CONVERSATION01,"Mỗi bộ đồ của tôi đều qua một quy trình độc đáo. Chính vì vậy mà tôi mới mất nhiều thời gian như thế để hoàn thành."
INN_YURIA_CONNECT_CONVERSATION02,"Ừm, nghĩ lại thì cũng thật thú vị. Tôi làm có phải vì tiền bạc hay danh tiếng đâu, vậy mà giờ tôi nổi tiếng đến vậy. Chính tôi cũng không ngờ đấy."
INN_YURIA_CONNECT_CONVERSATION03,"Thỉnh thoảng, tôi vẫn quay lại quê nhà Penteonia. Chủ yếu là để may đồ cho Nữ hoàng Artemia. *Khúc khích*"
INN_YURIA_GREETING02,"Ha ha, rất vui được gặp bạn. Dường như số mệnh đã sắp đặt cho chúng ta gặp nhau hôm nay."
INN_YURIA_CONVERSATION04,"Không phải là tôi thực sự có những viễn cảnh về tương lai. Tôi chỉ cảm nhận được điều sẽ xảy ra ngoài thời điểm hiện tại thôi."
INN_YURIA_CONVERSATION05,"Tôi thích ngao du. Bạn có thể nhìn thấy, cảm nhận và trải nghiệm rất nhiều điều."
INN_YURIA_GIFT02,"Ôi, nhiều thế sao? Có lẽ tôi phải mời bạn uống chút gì để tạ ơn thôi."
INN_CECILIA_CONNECT_GREETING_MAX,"Dũng khí là sức mạnh mang công lý đến cho thế giới!"
INN_CECILIA_CONNECT_CONVERSATION01,"Ta có bao nhiêu đôi giày à?\nHừm... riêng giày tập là khoảng 100 đôi thì phải?"
INN_CECILIA_CONNECT_CONVERSATION02,"Hử? Muốn ta chơi harmonica à? Ha ha ha...\nCh... chờ chút nhé."
INN_CECILIA_CONNECT_CONVERSATION03,"Ngươi thấy chán thì có muốn chơi đá bóng không?"
INN_CECILIA_GREETING02,"Nay cứ chơi cho thỏa thích đi! Ai theo ta nào?"
INN_CECILIA_CONVERSATION04,"Đừng từ bỏ! Có ta hỗ trợ phía sau đây!"
INN_CECILIA_CONVERSATION05,"Về khoản ăn mì cay thì ta không thể thua được!\nCá 5 đồng Vàng là ta ăn được nhiều mì cay hơn ngươi. Dám nhận không?"
INN_CECILIA_GIFT02,"Đáng yêu quá! Ngươi có muốn kiếm thứ gì không?"
INN_DAKARIS_CONNECT_GREETING_MAX,"Ôi ôi, đến rồi à? Ngày hôm nay có thể ngồi dùng bữa cùng nhau rồi! Hahaha..."
INN_DAKARIS_CONNECT_CONVERSATION01,"Mặc dù được những người thằn lằn gọi là hiền triết nhưng ta thực sự vẫn còn nhiều thiếu sót lắm. Hahaha!"
INN_DAKARIS_CONNECT_CONVERSATION02,"Vì cuộc sống tự do, và vì tương lai của con cháu - Chắc ta phải tiếp tục trợ giúp kháng chiến thôi."
INN_DAKARIS_CONNECT_CONVERSATION03,"Tổ tiên luôn theo dõi... và chúc phúc cho tương lai của chúng ta."
INN_DAKARIS_GREETING02,"Xin chào bạn hữu. Cậu có chuyện gì không?"
INN_DAKARIS_CONVERSATION04,"Hahaha, cậu cũng chưa tham gia kháng chiến à?"
INN_DAKARIS_CONVERSATION05,"Nỗ lực vì tự do thì tốt nhưng mà dùng vũ lực thì không tốt đâu."
INN_DAKARIS_GIFT02,"Ôi trời, lại tặng quà nữa... Haha, thật là cảm ơn mà!"
INN_KIRZE_CONNECT_GREETING_MAX,"Xin... Xin chào? Tôi vừa tạo ra một con búp bê mới... Có muốn xem thử không?"
INN_KIRZE_CONNECT_CONVERSATION01,"Tôi không thích những trận chiến nhưng, dù vậy... thì cũng không thể để tăng thêm những người hi sinh như tôi được."
INN_KIRZE_CONNECT_CONVERSATION02,"Tôi không thể ăn nhiều được... từ sau khi cơ thể bị biến thành như thế này...\nThế nên khi nhìn những người ăn nhiều tôi cảm thấy hạnh phúc nhưng cũng thật ghen tị."
INN_KIRZE_CONNECT_CONVERSATION03,"Hôm nay người tôi thật là rã rời... và có tí hơi buồn ngủ.\nNếu thấy tôi ngủ quá lâu thì hãy đánh thức tôi dậy nhé...\nVì tôi sợ... tôi sẽ mãi không thể dậy được..."
INN_KIRZE_GREETING02,"Xin chào, lâu rồi không gặp!"
INN_KIRZE_CONVERSATION04,"Muốn rủ đi ăn hả?\nAhaha... Không sao, tôi chỉ ngồi nói chuyện thôi cũng được."
INN_KIRZE_CONVERSATION05,"Khi nhìn người khác rơi vào tình thế hiểm nguy... thì cái suy nghĩ phải giúp họ lại xuất hiện như một phản xạ tự động."
INN_KIRZE_GIFT02,"Tôi nghe nói đá cẩm thạch đỏ tạo nên người tôi... có thể sử dụng để làm chất xúc tác cho thuốc thử phép thuật."
INN_MAY_INNIDLE01,"Măm măm... Tay nghề của Juno đúng là số một...! Thể nào món này cũng bán đắt như tôm tươi!"
INN_MAY_CONNECT_GREETING_MAX,"Ta siêng năng làm việc mỗi ngày để trở thành cô gái giàu nhất xứ Orvel!"
INN_MAY_CONNECT_CONVERSATION01,"Hôm nay tôi định đi vào tận khu giữa rừng Ellidora để tìm hàng!"
INN_MAY_CONNECT_CONVERSATION02,"Dạo này tôi có thêm một thú vui là may và sửa quần áo. Nếu có cơ hội, tôi sẽ may áo cho bạn nữa nhé."
INN_MAY_CONNECT_CONVERSATION03,"Ở sa mạc Aegina đã xuất hiện báu vật rồi đấy bạn biết chưa?"
INN_MAY_GREETING02,"A! Quý khách xin mời vào! À, à không! Đây là quán trọ mà nhỉ."
INN_MAY_CONVERSATION04,"Bạn cũng sẽ ghé thăm cửa hàng của tôi chứ?"
INN_MAY_CONVERSATION05,"Thức ăn của Juno thực sự rất ngon!"
INN_MAY_GIFT02,"Hehe! Xin cảm ơn!"
INN_GLADI_INNIDLE01,"Hmm, mùi bạc hà nho vẫn thoảng đâu đây..."
INN_GLADI_CONNECT_GREETING_MAX,"Ơ này! Lại đây ngồi một lát đã nào!"
INN_GLADI_CONNECT_CONVERSATION01,"Chà, khoảnh khắc nắm đấm làm tan tành đối phương ý! Thật tuyệt vời làm sao!"
INN_GLADI_CONNECT_CONVERSATION02,"Chấp hết tất cả ở bộ tộc chúng tôi thì tôi hơi bị mạnh đấy. Nhắc mới nhớ không biết mọi người có đang sống ổn không?"
INN_GLADI_CONNECT_CONVERSATION03,"Bạn làm gì mà nhảy vào đòi mua cái cây silvervine không ai thèm thế hả? Nói gì thế, tất cả chỗ này đều là của tôi mà?"
INN_GLADI_GREETING02,"Hửm? Chào, anh bạn vẫn khỏe chứ?"
INN_GLADI_CONVERSATION04,"Cây silvervine ý, ôi~ cái mùi này thật là.. Ôi-!"
INN_GLADI_CONVERSATION05,"Này! Gặp nhau ở đây chứ không phải ở đấu trường nên thấy mới lạ ghê!"
INN_GLADI_GIFT02,"Chà! Cảm ơn nhé! Bạn, là người tốt đấy!"
INN_VERONICA_INNIDLE01,"Chà, lâu lắm mới được thảnh thơi thế này."
INN_VERONICA_CONNECT_GREETING_MAX,"Lâu lắm rồi mới đến lại đây. Cảm giác thật gần.. mà cũng thật xa?"
INN_VERONICA_CONNECT_CONVERSATION01,"Dạo này bạn vẫn hoạt động Guild ổn chứ? Tôi sẽ cố gắng hết sức để hỗ trợ."
INN_VERONICA_CONNECT_CONVERSATION02,"Tôi cũng muốn để ý hỗ trợ hơn, nhưng đúng là không dễ. Tôi sẽ cố gắng hơn nữa."
INN_VERONICA_CONNECT_CONVERSATION03,"Hú, tôi cũng muốn tham gia vào trận Raid lần sau."
INN_VERONICA_GREETING02,"Mong bạn vẫn tiếp tục xử lý bọn quái ma tộc mò vào Orvelia."
INN_VERONICA_CONVERSATION04,"Phép thuật cổ tự ư? Ừm, tôi học cái này lần đầu ở tháp hiền nhân. Cũng có cái nhìn riêng ở cổ tự cổ đại nữa…"
INN_VERONICA_CONVERSATION05,"Việc quản lý Guild không hề dễ dàng. Vốn dĩcũng có nhiều Guild quá…"
INN_VERONICA_GIFT02,"Không, bạn không cần phải… Hà, thôi tôi cứ nhận vậy. Cảm ơn nhé."
INN_LOMAN_INNIDLE01,"Ta nghỉ giải lao mới ra đây. Nơi này thật là đẹp. Chắc ta nên tới đây thường xuyên hơn."
INN_LOMAN_CONNECT_GREETING_MAX,"Canh gác cho hoàng tộc là một nhiệm vụ quan trọng và thiêng liêng, nhưng đôi lúc ta cũng thấy ghen tị với những người khác, họ có thể tự do đi lại khi làm nhiệm vụ."
INN_LOMAN_CONNECT_CONVERSATION01,"Ta sẽ làm mọi việc có thể để đền đáp sự tín nhiệm mà Công chúa đã dành cho ta."
INN_LOMAN_CONNECT_CONVERSATION02,"Khắc gỗ chỉ là một sở thích cũ của ta, thế mà chẳng biết từ lúc nào, phòng ta đầy nhóc mấy món ấy. Ha ha."
INN_LOMAN_CONNECT_CONVERSATION03,"Ta thấy một người để tóc dài, suốt ngày hò hét khí thế. Đúng là mỗi người một lối sống, thú vị thật."
