KEY,German
ITEM_STORY_100091,Diese Rune symbolisiert einen wendigen Falken.
ITEM_STORY_100092,Diese Rune symbolisiert einen wendigen Falken.
ITEM_STORY_100093,Diese Rune symbolisiert einen wendigen Falken.
ITEM_STORY_100094,Diese Rune symbolisiert einen wendigen Falken.
ITEM_STORY_100095,Diese Rune symbolisiert einen wendigen Falken.
ITEM_STORY_100096,Diese Rune symbolisiert die Anpassungsfähigkeit von Schilf.
ITEM_STORY_100097,Diese Rune symbolisiert die Anpassungsfähigkeit von Schilf.
ITEM_STORY_100098,Diese Rune symbolisiert die Anpassungsfähigkeit von Schilf.
ITEM_STORY_100099,Diese Rune symbolisiert die Anpassungsfähigkeit von Schilf.
ITEM_STORY_100100,Diese Rune symbolisiert die Anpassungsfähigkeit von Schilf.
ITEM_STORY_100101,Diese Rune symbolisiert einen unstillbaren Blutdurst.
ITEM_STORY_100102,Diese Rune symbolisiert einen unstillbaren Blutdurst.
ITEM_STORY_100103,Diese Rune symbolisiert einen unstillbaren Blutdurst.
ITEM_STORY_100104,Diese Rune symbolisiert einen unstillbaren Blutdurst.
ITEM_STORY_100105,Diese Rune symbolisiert einen unstillbaren Blutdurst.
ITEM_STORY_100106,Diese Rune symbolisiert die Aufregung der Schlacht.
ITEM_STORY_100107,Diese Rune symbolisiert die Aufregung der Schlacht.
ITEM_STORY_100108,Diese Rune symbolisiert die Aufregung der Schlacht.
ITEM_STORY_100109,Diese Rune symbolisiert die Aufregung der Schlacht.
ITEM_STORY_100110,Diese Rune symbolisiert die Aufregung der Schlacht.
ITEM_STORY_100111,Diese Rune symbolisiert die Geschwindigkeit des Lichts.
ITEM_STORY_100112,Diese Rune symbolisiert die Geschwindigkeit des Lichts.
ITEM_STORY_100113,Diese Rune symbolisiert die Geschwindigkeit des Lichts.
ITEM_STORY_100114,Diese Rune symbolisiert die Geschwindigkeit des Lichts.
ITEM_STORY_100115,Diese Rune symbolisiert die Geschwindigkeit des Lichts.
ITEM_STORY_100116,"Diese Rune symbolisiert die Entschlossenheit, allen Ungerechtigkeiten der Welt zu trotzen."
ITEM_STORY_100117,"Diese Rune symbolisiert die Entschlossenheit, allen Ungerechtigkeiten der Welt zu trotzen."
ITEM_STORY_100118,"Diese Rune symbolisiert die Entschlossenheit, allen Ungerechtigkeiten der Welt zu trotzen."
ITEM_STORY_100119,"Diese Rune symbolisiert die Entschlossenheit, allen Ungerechtigkeiten der Welt zu trotzen."
ITEM_STORY_100120,"Diese Rune symbolisiert die Entschlossenheit, allen Ungerechtigkeiten der Welt zu trotzen."
ITEM_STORY_100126,Diese Rune symbolisiert gesunde Lebenskraft.
ITEM_STORY_100127,Diese Rune symbolisiert gesunde Lebenskraft.
ITEM_STORY_100128,Diese Rune symbolisiert gesunde Lebenskraft.
ITEM_STORY_100129,Diese Rune symbolisiert gesunde Lebenskraft.
ITEM_STORY_100130,Diese Rune symbolisiert gesunde Lebenskraft.
ITEM_STORY_100131,Diese Rune symbolisiert das unendliche Potenzial der Menschen.
ITEM_STORY_100132,Diese Rune symbolisiert das unendliche Potenzial der Menschen.
ITEM_STORY_100133,Diese Rune symbolisiert das unendliche Potenzial der Menschen.
ITEM_STORY_100134,Diese Rune symbolisiert das unendliche Potenzial der Menschen.
ITEM_STORY_100135,Diese Rune symbolisiert das unendliche Potenzial der Menschen.
ITEM_STORY_100146,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100147,"Diese Rune symbolisiert das scharfe Auge, das Schwächen erkennt."
ITEM_STORY_100148,Diese Rune symbolisiert berserkerhaften Wahnsinn.
ITEM_STORY_100149,"Diese Rune symbolisiert eine mächtige, zermahlende Kraft."
ITEM_STORY_100150,"Diese Rune symbolisiert äußerste, emotionslose Kaltherzigkeit."
ITEM_STORY_100151,Diese Rune symbolisiert die Standhaftigkeit einer Stahlmauer.
ITEM_STORY_100152,"Diese Rune symbolisiert einen robusten Felsen, der den Kräften der Natur widerstehen kann."
ITEM_STORY_100153,"Diese Rune symbolisiert den Drang des Menschen, die Gesetze der Natur zu überwinden."
ITEM_STORY_100154,"Diese Rune symbolisiert die unerschütterliche, geistige Konzentration."
ITEM_STORY_100155,Diese Rune symbolisiert ein starkes Stahltor.
ITEM_STORY_100156,Diese Rune symbolisiert das Durchhaltevermögen bei Schmerz und Leid.
ITEM_STORY_100157,"Diese Rune symbolisiert Dunkelheit, die alles Licht verschlingt."
ITEM_STORY_100158,Diese Rune symbolisiert den Stern der Wächter.
ITEM_STORY_100159,Diese Rune symbolisiert einen wendigen Falken.
ITEM_STORY_100160,Diese Rune symbolisiert die Anpassungsfähigkeit von Schilf.
ITEM_STORY_100161,Diese Rune symbolisiert einen unstillbaren Blutdurst.
ITEM_STORY_100162,Diese Rune symbolisiert die Aufregung der Schlacht.
ITEM_STORY_100163,Diese Rune symbolisiert die Geschwindigkeit des Lichts.
ITEM_STORY_100164,"Diese Rune symbolisiert die Entschlossenheit, allen Ungerechtigkeiten der Welt zu trotzen."
ITEM_STORY_100165,Diese Rune symbolisiert gesunde Lebenskraft.
ITEM_STORY_100166,Diese Rune symbolisiert das unendliche Potenzial der Menschen.
ITEM_STORY_100167,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100168,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100169,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100170,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100171,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100172,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100173,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100174,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100175,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100176,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100177,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100178,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100179,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100180,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100181,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100182,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100183,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100184,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100185,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100186,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100187,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100188,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100189,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100190,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100191,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100192,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100193,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100194,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100195,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100196,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100197,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100198,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100199,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100200,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100201,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100202,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100203,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100204,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100205,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100206,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100207,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100208,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100209,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100210,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100211,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100212,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100213,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100214,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100215,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100216,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100217,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100218,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100219,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100220,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100221,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100222,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100223,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100224,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100225,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100226,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100227,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100228,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100229,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100230,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100231,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100232,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100233,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100234,"Eine Rune, die mit der überwältigenden Angst des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100235,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100236,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100237,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100238,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100239,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100240,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100241,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100242,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100243,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100244,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100245,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100246,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100247,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100248,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100249,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100250,"Eine Rune, die mit der Essenz lodernden Unheils des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100251,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100252,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100253,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100254,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100255,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100256,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100257,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100258,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100259,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100260,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_100261,"Eine Rune, die mit einer kleinen Menge ewigen Lebens des antiken Dämons Velkazar verzaubert wurde."
ITEM_STORY_210001,"Ein Kristall mit starker Aura, der im Laufe der Jahre geschliffen wurde. Er wurde mithilfe der aus der Drachenhöhle an der Spitze der Drachenvenen abgesaugten Energie erschaffen."
ITEM_STORY_350001,"Eine Lanze, erfüllt von der Macht des Chaos. Sie ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_351001,"Ein Großschwert, erfüllt von der Macht des Chaos. Es ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_352001,"Ein Paar Zwillingsschwerter, erfüllt von der Macht des Chaos. Sie sind dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_353001,"Ein Großbogen, erfüllt von der Macht des Chaos. Er ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_354001,"Ein Gewehr, erfüllt von der Macht des Chaos. Es ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_355001,"Ein Stab, erfüllt von der Macht des Chaos. Er ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_360001,"Eine Plattenrüstung, erfüllt von der Macht des Chaos. Sie ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_361001,"Eine Lederrüstung, erfüllt von der Macht des Chaos. Sie ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_362001,"Eine Robe, erfüllt von der Macht des Chaos. Sie ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_370001,"Ein Schild, erfüllt von der Macht des Chaos. Er ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_371001,"Ein Paar Lederarmstulpen, erfüllt von der Macht des Chaos. Sie sind dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_372001,"Ein Hut, erfüllt von der Macht des Chaos. Er ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_380001,"Ein Ring, erfüllt von der Macht des Chaos. Er ist dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
ITEM_STORY_381001,"Ein Paar Ohrringe, erfüllt von der Macht des Chaos. Sie sind dazu in der Lage, die Energie der Welt zu verzerren und ihr Gleichgewicht zu zerstören."
